#Parameters = {L=6; d=0.018; h=0.508; h_air=12; w=2.75}
#"Frequency / GHz"	"SZmax(2),Zmax(2) [Real/Imaginary Part] [Re]"	"SZmax(2),Zmax(2) [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------------------------------------
20.000000000000	-0.60712894506762	0.78909603200424
20.010000000000	-0.60630974167339	0.78970824959577
20.020000000000	-0.60548773740274	0.79032118491546
20.030000000000	-0.60466291244177	0.79093483732440
20.040000000000	-0.60383524374260	0.79154920531505
20.050000000000	-0.60300470093385	0.79216428717580
20.060000000000	-0.60217123607847	0.79278008719573
20.070000000000	-0.60133476674768	0.79339665342567
20.080000000000	-0.60049526717076	0.79401421280867
20.090000000000	-0.59965322815207	0.79463286154015
20.100000000000	-0.59880864503954	0.79525189421832
20.110000000000	-0.59796097459495	0.79587139418803
20.120000000000	-0.59711020581307	0.79649159939676
20.130000000000	-0.59625638981729	0.79711255908236
20.140000000000	-0.59539954061906	0.79773427662663
20.150000000000	-0.59453965361072	0.79835674958823
20.156250000000	-0.59400067631804	0.79874617787068
20.160000000000	-0.59367671655087	0.79897997597548
20.170000000000	-0.59281071386868	0.79960395479814
20.180000000000	-0.59194162837795	0.80022868582549
20.190000000000	-0.59106944201053	0.80085416933078
20.200000000000	-0.59019413615453	0.80148040591302
20.210000000000	-0.58931569182076	0.80210739638197
20.220000000000	-0.58843408972935	0.80273514168450
20.230000000000	-0.58754931035679	0.80336364285685
20.240000000000	-0.58666133396237	0.80399290099301
20.250000000000	-0.58577014060324	0.80462291722340
20.260000000000	-0.58487571014317	0.80525369270007
20.270000000000	-0.58397802225738	0.80588522858621
20.280000000000	-0.58307705643505	0.80651752604851
20.290000000000	-0.58217279198043	0.80715058625158
20.300000000000	-0.58126520801293	0.80778441035362
20.310000000000	-0.58035428346658	0.80841899950310
20.312500000000	-0.58012602787815	0.80857776646258
20.320000000000	-0.57943999708907	0.80905435483612
20.330000000000	-0.57852232744049	0.80969047747423
20.340000000000	-0.57760125289180	0.81032736852264
20.350000000000	-0.57667675162318	0.81096502906871
20.360000000000	-0.57574880162220	0.81160346018056
20.370000000000	-0.57481738068194	0.81224266290592
20.380000000000	-0.57388246639896	0.81288263827105
20.390000000000	-0.57294403617123	0.81352338727972
20.400000000000	-0.57200206719596	0.81416491091226
20.410000000000	-0.57105653646736	0.81480721012471
20.420000000000	-0.57010742077438	0.81545028584790
20.430000000000	-0.56915469669828	0.81609413898663
20.440000000000	-0.56819834061023	0.81673877041881
20.450000000000	-0.56723832866872	0.81738418099460
20.460000000000	-0.56627463681698	0.81803037153556
20.468750000000	-0.56542836869255	0.81859642869746
20.470000000000	-0.56530724078022	0.81867734283372
20.480000000000	-0.56433611606280	0.81932509565062
20.490000000000	-0.56336123794521	0.81997363071629
20.500000000000	-0.56238258148100	0.82062294872805
20.510000000000	-0.56140012149343	0.82127305034925
20.520000000000	-0.56041383257203	0.82192393620770
20.530000000000	-0.55942368906886	0.82257560689381
20.540000000000	-0.55842966509465	0.82322806295834
20.550000000000	-0.55743173451471	0.82388130490948
20.560000000000	-0.55642987094473	0.82453533320916
20.570000000000	-0.55542404774658	0.82519014826821
20.580000000000	-0.55441423802446	0.82584575044004
20.590000000000	-0.55340041462177	0.82650214001231
20.600000000000	-0.55238255011978	0.82715931719631
20.610000000000	-0.55136061683930	0.82781728211342
20.620000000000	-0.55033458684766	0.82847603477903
20.625000000000	-0.54982002679043	0.82880570648897
20.630000000000	-0.54930443197406	0.82913557508478
20.640000000000	-0.54827012383709	0.82979590278246
20.650000000000	-0.54723163388809	0.83045701747609
20.660000000000	-0.54618893347123	0.83111891863378
20.670000000000	-0.54514199389365	0.83178160563541
20.680000000000	-0.54409078648492	0.83244507787239
20.690000000000	-0.54303528260723	0.83310933490275
20.700000000000	-0.54197545356897	0.83377437663330
20.710000000000	-0.54091127041524	0.83444020345742
20.720000000000	-0.53984270363168	0.83510681625610
20.730000000000	-0.53876972287247	0.83577421621162
20.740000000000	-0.53769229684242	0.83644240448407
20.750000000000	-0.53661039338910	0.83711138188762
20.760000000000	-0.53552397974420	0.83778114869819
20.770000000000	-0.53443302278999	0.83845170463519
20.780000000000	-0.53333748925156	0.83912304896880
20.781250000000	-0.53320022410803	0.83920702239572
20.790000000000	-0.53223734578312	0.83979518067181
20.800000000000	-0.53113255896975	0.84046809855458
20.810000000000	-0.53002309528283	0.84114180135760
20.820000000000	-0.52890892102105	0.84181628780213
20.830000000000	-0.52779000225489	0.84249155661011
20.840000000000	-0.52666630478153	0.84316760650569
20.850000000000	-0.52553779409090	0.84384443620749
20.860000000000	-0.52440443534048	0.84452204441744
20.870000000000	-0.52326619333641	0.84520042980906
20.880000000000	-0.52212303251815	0.84587959101657
20.890000000000	-0.52097491694469	0.84655952662488
20.900000000000	-0.51982181028058	0.84724023516006
20.910000000000	-0.51866367578035	0.84792171507933
20.920000000000	-0.51750047627008	0.84860396475878
20.930000000000	-0.51633217412486	0.84928698247641
20.937500000000	-0.51545257600922	0.84979974868504
20.940000000000	-0.51515873124160	0.84997076638648
20.950000000000	-0.51398010900747	0.85065531447870
20.960000000000	-0.51279626826719	0.85134062451255
20.970000000000	-0.51160716929923	0.85202669391264
20.980000000000	-0.51041277182481	0.85271351960746
20.990000000000	-0.50921303510040	0.85340109779876
21.000000000000	-0.50800791818595	0.85408942367904
21.010000000000	-0.50679738051918	0.85477849120708
21.020000000000	-0.50558138288124	0.85546829323982
21.030000000000	-0.50435988853182	0.85615882253274
21.040000000000	-0.50313286361053	0.85685007396259
21.050000000000	-0.50190027542454	0.85754204718657
21.060000000000	-0.50066208845962	0.85823474736001
21.070000000000	-0.49941826079525	0.85892818216562
21.080000000000	-0.49816874416304	0.85962235707665
21.090000000000	-0.49691348727040	0.86031727268190
21.093750000000	-0.49644127557526	0.86057805632554
21.100000000000	-0.49565243919180	0.86101292524090
21.110000000000	-0.49438555086661	0.86170930871596
21.120000000000	-0.49311277500736	0.86240641650189
21.130000000000	-0.49183406541951	0.86310424233304
21.140000000000	-0.49054937635611	0.86380278059182
21.150000000000	-0.48925866209195	0.86450202635087
21.160000000000	-0.48796187669695	0.86520197537206
21.170000000000	-0.48665897394013	0.86590262419074
21.180000000000	-0.48534990725535	0.86660397039013
21.190000000000	-0.48403462968290	0.86730601322395
21.200000000000	-0.48271309359224	0.86800875491328
21.210000000000	-0.48138524956455	0.86871220332978
21.220000000000	-0.48005104218965	0.86941637751706
21.230000000000	-0.47871039413239	0.87012131755842
21.240000000000	-0.47736314725597	0.87082708462331
21.250000000000	-0.47600892959859	0.87153359805914
21.260000000000	-0.47464760578018	0.87224008826165
21.270000000000	-0.47328030965878	0.87294643741876
21.280000000000	-0.47190697876305	0.87365371522983
21.290000000000	-0.47052698026052	0.87436196100181
21.300000000000	-0.46914013202676	0.87507097612580
21.310000000000	-0.46774638501844	0.87578066340008
21.320000000000	-0.46634570160038	0.87649098022620
21.330000000000	-0.46493803869534	0.87720190467173
21.340000000000	-0.46352334792330	0.87791342267818
21.350000000000	-0.46210157722245	0.87862552333236
