#Parameters = {L=6; d=0.018; h=0.508; h_air=12; w=2.75}
#"Frequency / GHz"	"SZmax(1),Zmax(1) [Real/Imaginary Part] [Re]"	"SZmax(1),Zmax(1) [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------------------------------------
20.000000000000	-0.94749849178240	0.31536275425968
20.010000000000	-0.94735915631099	0.31576130112193
20.020000000000	-0.94721955735533	0.31616064529498
20.030000000000	-0.94707957769879	0.31656128136305
20.040000000000	-0.94693899537989	0.31696317474686
20.050000000000	-0.94679777709921	0.31736626262218
20.060000000000	-0.94665592300670	0.31777052411238
20.070000000000	-0.94651343450017	0.31817595518730
20.080000000000	-0.94637031113967	0.31858255793409
20.090000000000	-0.94622655104896	0.31899033686843
20.100000000000	-0.94608215143984	0.31939929758350
20.110000000000	-0.94593710895219	0.31980944620707
20.120000000000	-0.94579141985574	0.32022078916300
20.130000000000	-0.94564508016914	0.32063333305957
20.140000000000	-0.94549808573210	0.32104708463357
20.150000000000	-0.94535043224997	0.32146205072115
20.156250000000	-0.94525781220076	0.32172202434275
20.160000000000	-0.94520211532214	0.32187823824256
20.170000000000	-0.94505313046042	0.32229565419422
20.180000000000	-0.94490347310104	0.32271430564515
20.190000000000	-0.94475313861238	0.32313419973623
20.200000000000	-0.94460212229964	0.32355534368148
20.210000000000	-0.94445041940684	0.32397774477116
20.220000000000	-0.94429802511625	0.32440141037656
20.230000000000	-0.94414493454463	0.32482634795651
20.240000000000	-0.94399114273507	0.32525256506573
20.250000000000	-0.94383664464218	0.32568006936439
20.260000000000	-0.94368143510690	0.32610886862736
20.270000000000	-0.94352550881589	0.32653897074882
20.280000000000	-0.94336886023880	0.32697038373216
20.290000000000	-0.94321148353951	0.32740311564400
20.300000000000	-0.94305337247006	0.32783717449472
20.310000000000	-0.94289452029603	0.32827256799177
20.312500000000	-0.94285469062323	0.32838162574728
20.320000000000	-0.94273491988417	0.32870930313362
20.330000000000	-0.94257456417615	0.32914738575237
20.340000000000	-0.94241344718965	0.32958682042584
20.350000000000	-0.94225156513568	0.33002761138334
20.360000000000	-0.94208891650123	0.33046976438138
20.370000000000	-0.94192550040004	0.33091328813682
20.380000000000	-0.94176131438615	0.33135819386647
20.390000000000	-0.94159635357910	0.33180449348486
20.400000000000	-0.94143061130650	0.33225219814728
20.410000000000	-0.94126408017620	0.33270131784896
20.420000000000	-0.94109675279363	0.33315186168981
20.430000000000	-0.94092862203577	0.33360383827820
20.440000000000	-0.94075968107014	0.33405725603473
20.450000000000	-0.94058992328245	0.33451212336693
20.460000000000	-0.94041934219340	0.33496844875349
20.468750000000	-0.94026940333498	0.33536893627188
20.470000000000	-0.94024793139133	0.33542624077786
20.480000000000	-0.94007568448418	0.33588550813735
20.490000000000	-0.93990259506693	0.33634625964163
20.500000000000	-0.93972865669997	0.33680850420750
20.510000000000	-0.93955386289440	0.33727225085323
20.520000000000	-0.93937820710165	0.33773750869343
20.530000000000	-0.93920168270537	0.33820428693520
20.540000000000	-0.93902428301426	0.33867259487559
20.550000000000	-0.93884600125482	0.33914244190084
20.560000000000	-0.93866683056288	0.33961383748785
20.570000000000	-0.93848676397338	0.34008679120941
20.580000000000	-0.93830579440757	0.34056131274557
20.590000000000	-0.93812391465811	0.34103741190601
20.600000000000	-0.93794111737584	0.34151509867169
20.610000000000	-0.93775739507025	0.34199438326818
20.620000000000	-0.93757274015660	0.34247527628341
20.625000000000	-0.93748006061231	0.34271632939354
20.630000000000	-0.93738714512164	0.34295778881889
20.640000000000	-0.93720060291751	0.34344193256738
20.650000000000	-0.93701310759754	0.34392771949392
20.660000000000	-0.93682465469517	0.34441516069033
20.670000000000	-0.93663524017459	0.34490426481907
20.680000000000	-0.93644485787166	0.34539503821890
20.690000000000	-0.93625349822218	0.34588748758112
20.700000000000	-0.93606115001204	0.34638162220911
20.710000000000	-0.93586780265829	0.34687745366385
20.720000000000	-0.93567344688295	0.34737499431274
20.730000000000	-0.93547807429955	0.34787425642990
20.740000000000	-0.93528167688692	0.34837525197108
20.750000000000	-0.93508424667423	0.34887799263975
20.760000000000	-0.93488577560366	0.34938249000474
20.770000000000	-0.93468625548491	0.34988875559321
20.780000000000	-0.93448567798782	0.35039680095087
20.781250000000	-0.93446053103360	0.35046043233759
20.790000000000	-0.93428403464760	0.35090663767812
20.800000000000	-0.93408131687266	0.35141827745129
20.810000000000	-0.93387751595168	0.35193173203498
20.820000000000	-0.93367262305898	0.35244701328952
20.830000000000	-0.93346662925825	0.35296413317554
20.840000000000	-0.93325952550502	0.35348310375701
20.850000000000	-0.93305130264808	0.35400393720337
20.860000000000	-0.93284195143019	0.35452664579117
20.870000000000	-0.93263146248822	0.35505124190550
20.880000000000	-0.93241982635290	0.35557773804119
20.890000000000	-0.93220703344826	0.35610614680401
20.900000000000	-0.93199307409085	0.35663648091186
20.910000000000	-0.93177793848876	0.35716875319586
20.920000000000	-0.93156161674059	0.35770297660158
20.930000000000	-0.93134409883419	0.35823916419019
20.937500000000	-0.93118016933949	0.35864260179963
20.940000000000	-0.93112537464541	0.35877732913968
20.950000000000	-0.93090543393677	0.35931748474611
20.960000000000	-0.93068426635596	0.35985964442486
20.970000000000	-0.93046186143445	0.36040382171192
20.980000000000	-0.93023820858590	0.36095003026525
20.990000000000	-0.93001329710462	0.36149828386610
21.000000000000	-0.92978711616389	0.36204859642043
