Frequency,G_off/G_on
22198000000.0,(0.11475816640821018+1.1128678995024914j)
22200000000.0,(0.11411024777593957+1.1133450342702844j)
22202000000.0,(0.11345964334751679+1.1138219029480176j)
22204000000.0,(0.11280617193890963+1.1142984588514273j)
22206000000.0,(0.1121496500827702+1.1147746566253331j)
22208000000.0,(0.11148989214717404+1.1152504522906186j)
22210000000.0,(0.11082671045543073+1.115725803289339j)
22212000000.0,(0.11015991540692908+1.1162006685279424j)
22214000000.0,(0.10948931559895494+1.1166750084185793j)
22216000000.0,(0.10881471794944313+1.1171487849184696j)
22218000000.0,(0.10813592782061088+1.1176219615673035j)
22220000000.0,(0.10745274914342141+1.118094503522654j)
22222000000.0,(0.1067649845428335+1.118566377593363j)
22224000000.0,(0.1060724354637849+1.1190375522708889j)
22226000000.0,(0.10537490229785935+1.1195079977585667j)
22228000000.0,(0.1046721845105889+1.1199776859987773j)
22230000000.0,(0.1039640807693371+1.120446590697969j)
22232000000.0,(0.1032503890717155+1.1209146873495266j)
22234000000.0,(0.10253090687447335+1.1213819532544425j)
22236000000.0,(0.10180543122281561+1.121848367539766j)
22238000000.0,(0.10107375888008209+1.122313911174804j)
22240000000.0,(0.10033568645774556+1.1227785669850376j)
22242000000.0,(0.09959101054565367+1.1232423196637298j)
22244000000.0,(0.09883952784247045+1.123705155781191j)
22246000000.0,(0.09808103528624611+1.1241670637916845j)
22248000000.0,(0.09731533018505376+1.1246280340379302j)
22250000000.0,(0.09654221034763558+1.1250880587531877j)
22252000000.0,(0.09576147421397878+1.1255471320608963j)
22254000000.0,(0.09497292098576685+1.1260052499718372j)
22256000000.0,(0.09417635075662335+1.1264624103788028j)
22258000000.0,(0.0933715646420885+1.126918613048749j)
22260000000.0,(0.09255836490924145+1.1273738596124045j)
22262000000.0,(0.09173655510590481+1.1278281535513266j)
22264000000.0,(0.0909059401893431+1.1282815001823796j)
22266000000.0,(0.09006632665438206+1.1287339066396262j)
22268000000.0,(0.0892175226608638+1.1291853818536137j)
22270000000.0,(0.0883593381603549+1.12963593652805j)
22272000000.0,(0.08749158502202324+1.1300855831138525j)
22274000000.0,(0.08661407715759262+1.1305343357805813j)
22276000000.0,(0.08572663064529275+1.130982210385231j)
22278000000.0,(0.08482906385270562+1.1314292244384039j)
22280000000.0,(0.08392119755842374+1.1318753970678552j)
22282000000.0,(0.08300285507242168+1.1323207489794191j)
22284000000.0,(0.08207386235505038+1.1327653024153266j)
22286000000.0,(0.08113404813455026+1.1332090811099347j)
22288000000.0,(0.08018324402299719+1.1336521102428736j)
22290000000.0,(0.07922128463057275+1.1340944163896434j)
22292000000.0,(0.0782480076780651+1.1345360274696765j)
22294000000.0,(0.07726325410750164+1.1349769726919063j)
22296000000.0,(0.07626686819080707+1.1354172824978603j)
22298000000.0,(0.07525869763639455+1.1358569885023315j)
22300000000.0,(0.0742385936935828+1.1362961234316578j)
22302000000.0,(0.07320641125474281+1.1367347210596606j)
22304000000.0,(0.07216200895506954+1.1371728161412922j)
22306000000.0,(0.07110524926988447+1.1376104443440498j)
22308000000.0,(0.07003599860936355+1.1380476421772086j)
22310000000.0,(0.0689541274105959+1.1384844469189452j)
22312000000.0,(0.06785951022687652+1.138920896541418j)
22314000000.0,(0.06675202581413289+1.139357029633872j)
22316000000.0,(0.06563155721439617+1.1397928853238573j)
22318000000.0,(0.06449799183622018+1.1402285031966266j)
22320000000.0,(0.0633512215319583+1.1406639232128153j)
22322000000.0,(0.06219114267181479+1.1410991856244836j)
22324000000.0,(0.06101765621457295+1.1415343308896178j)
22326000000.0,(0.05983066777493005+1.1419693995851936j)
22328000000.0,(0.05863008768734907+1.1424044323188984j)
22330000000.0,(0.057415831066354284+1.142839469639627j)
22332000000.0,(0.05618781786319297+1.1432745519468528j)
22334000000.0,(0.05494597291879807+1.1437097193990013j)
22336000000.0,(0.0536902260129793+1.1441450118209289j)
22338000000.0,(0.05242051190978321+1.1445804686106424j)
22340000000.0,(0.051136770398963055+1.145016128645375j)
22342000000.0,(0.04983894633350205+1.1454520301871518j)
22344000000.0,(0.0485269896631428+1.1458882107879695j)
22346000000.0,(0.04720085546387634+1.1463247071947327j)
22348000000.0,(0.04586050396335003+1.146761555254067j)
22350000000.0,(0.044505900562158356+1.1471987898171656j)
22352000000.0,(0.04313701585099104+1.1476364446447898j)
22354000000.0,(0.041753825623604544+1.1480745523125797j)
22356000000.0,(0.040356310885606164+1.1485131441168068j)
22358000000.0,(0.038944457859031716+1.1489522499807112j)
22360000000.0,(0.037518257982708116+1.1493918983615803j)
22362000000.0,(0.0360777079084007+1.1498321161586973j)
22364000000.0,(0.03462280949274367+1.1502729286223106j)
22366000000.0,(0.0331535697849652+1.1507143592637736j)
22368000000.0,(0.031670001010421736+1.1511564297669865j)
22370000000.0,(0.030172120549955696+1.1515991599012962j)
22372000000.0,(0.028659950915110394+1.1520425674359887j)
22374000000.0,(0.02713351971922586+1.1524866680565133j)
22376000000.0,(0.02559285964445669+1.1529314752825868j)
22378000000.0,(0.02403800840475384+1.1533770003883033j)
22380000000.0,(0.022469008704854892+1.1538232523243939j)
22382000000.0,(0.02088590819534377+1.1542702376427623j)
22384000000.0,(0.019288759423829967+1.1547179604234303j)
22386000000.0,(0.017677619782317744+1.155166422204015j)
22388000000.0,(0.016052551450832363+1.1556156219118665j)
22390000000.0,(0.014413621337376599+1.1560655557989783j)
22392000000.0,(0.0127609010142998+1.156516217379796j)
22394000000.0,(0.011094466651158227+1.1569675973720226j)
22396000000.0,(0.009414398944161035+1.1574196836405384j)
22398000000.0,(0.007720783042289979+1.1578724611445326j)
22400000000.0,(0.006013708470190223+1.1583259118879448j)
22402000000.0,(0.004293269047934638+1.1587800148733098j)
22404000000.0,(0.0025595628077656595+1.1592347460590926j)
22406000000.0,(0.0008126919079192749+1.1596900783205932j)
22408000000.0,(-0.0009472374563549557+1.1601459814145014j)
22410000000.0,(-0.0027201151444631315+1.1606024219471693j)
22412000000.0,(-0.004505827164712882+1.161059363346668j)
22414000000.0,(-0.0063042557710129106+1.161516765838682j)
22416000000.0,(-0.008115279561906613+1.1619745864263076j)
22418000000.0,(-0.00993877358181768+1.1624327788737818j)
22420000000.0,(-0.0117746094243794+1.1628912936941995j)
22422000000.0,(-0.013622655337727337+1.1633500781412458j)
22424000000.0,(-0.015482776331618453+1.163809076204969j)
22426000000.0,(-0.017354834286259915+1.1642682286116222j)
22428000000.0,(-0.01923868806270958+1.164727472827583j)
22430000000.0,(-0.021134193614721554+1.1651867430673626j)
22432000000.0,(-0.023041204101909716+1.165645970305708j)
22434000000.0,(-0.024959570004097015+1.1661050822937897j)
22436000000.0,(-0.026889139236721874+1.1665640035794695j)
22438000000.0,(-0.028829757267175564+1.167022655531631j)
22440000000.0,(-0.03078126723193924+1.1674809563685489j)
22442000000.0,(-0.032743510054398295+1.167938821190271j)
22444000000.0,(-0.03471632456320698+1.1683961620149799j)
22446000000.0,(-0.03669954761107964+1.1688528878192914j)
22448000000.0,(-0.0386930141938848+1.1693089045824523j)
22450000000.0,(-0.04069655756992793+1.1697641153343743j)
22452000000.0,(-0.0427100093792962+1.1702184202074621j)
22454000000.0,(-0.04473319976316029+1.1706717164921667j)
22456000000.0,(-0.04676595748290715+1.1711238986962014j)
22458000000.0,(-0.04880811003900556+1.1715748586073453j)
22460000000.0,(-0.050859483789486785+1.1720244853597666j)
22462000000.0,(-0.05291990406794022+1.1724726655037843j)
22464000000.0,(-0.05498919530091935+1.1729192830789739j)
22466000000.0,(-0.05706718112466036+1.1733642196905514j)
22468000000.0,(-0.059153684501014915+1.1738073545889232j)
22470000000.0,(-0.06124852783250259+1.1742485647523166j)
22472000000.0,(-0.06335153307640293+1.1746877249723955j)
22474000000.0,(-0.06546252185778258+1.1751247079427523j)
22476000000.0,(-0.06758131558139169+1.1755593843501795j)
22478000000.0,(-0.06970773554233982+1.1759916229686094j)
22480000000.0,(-0.07184160303547608+1.1764212907556135j)
22482000000.0,(-0.07398273946340223+1.176848252951352j)
22484000000.0,(-0.0761309664430466+1.1772723731798578j)
22486000000.0,(-0.07828610591073315+1.177693513552544j)
22488000000.0,(-0.08044798022568372+1.1781115347738085j)
22490000000.0,(-0.08261641227188882+1.1785262962486296j)
22492000000.0,(-0.08479122555829563+1.1789376561920262j)
22494000000.0,(-0.08697224431725582+1.1793454717402605j)
22496000000.0,(-0.08915929360118388+1.179749599063668j)
22498000000.0,(-0.09135219937737905+1.1801498934809884j)
22500000000.0,(-0.09355078862096379+1.1805462095750747j)
22502000000.0,(-0.09575488940589982+1.1809384013098665j)
22504000000.0,(-0.09796433099404267+1.1813263221484867j)
22506000000.0,(-0.1001789439221953+1.1817098251723614j)
22508000000.0,(-0.10239856008713429+1.182088763201224j)
22510000000.0,(-0.1046230128285664+1.1824629889138871j)
22512000000.0,(-0.106852137009998+1.182832354969662j)
22514000000.0,(-0.10908576909748859+1.183196714130302j)
22516000000.0,(-0.11132374723625513+1.1835559193823535j)
22518000000.0,(-0.11356591132512048+1.1839098240597878j)
22520000000.0,(-0.11581210308877138+1.1842582819668082j)
22522000000.0,(-0.11806216614781925+1.1846011475006955j)
22524000000.0,(-0.12031594608664009+1.1849382757746008j)
22526000000.0,(-0.12257329051898216+1.185269522740146j)
22528000000.0,(-0.12483404915132883+1.185594745309736j)
22530000000.0,(-0.12709807384400254+1.1859138014784614j)
22532000000.0,(-0.12936521867000186+1.1862265504454843j)
22534000000.0,(-0.1316353399715633+1.1865328527347956j)
22536000000.0,(-0.1339082964144359+1.1868325703152376j)
22538000000.0,(-0.13618394903986952+1.1871255667196907j)
22540000000.0,(-0.13846216131430225+1.1874117071633026j)
22542000000.0,(-0.14074279917675256+1.1876908586606796j)
22544000000.0,(-0.14302573108390007+1.1879628901419241j)
22546000000.0,(-0.14531082805286483+1.18822767256742j)
22548000000.0,(-0.1475979637016749+1.1884850790412698j)
22550000000.0,(-0.14988701428742174+1.1887349849232949j)
22552000000.0,(-0.1521778587421046+1.1889772679394868j)
22554000000.0,(-0.1544703787061647+1.1892118082908307j)
22556000000.0,(-0.1567644585597041+1.1894384887604121j)
22558000000.0,(-0.15905998545139738+1.1896571948186998j)
22560000000.0,(-0.16135684932509067+1.1898678147269346j)
22562000000.0,(-0.16365494294409721+1.1900702396385328j)
22564000000.0,(-0.1659541619131838+1.1902643636984138j)
22566000000.0,(-0.16825440469825875+1.1904500841401753j)
22568000000.0,(-0.1705555726437598+1.190627301381035j)
22570000000.0,(-0.17285756998774773+1.190795919114452j)
22572000000.0,(-0.1751603038747109+1.1909558444003612j)
22574000000.0,(-0.17746368436608398+1.1911069877529283j)
22576000000.0,(-0.17976762444848962+1.1912492632257714j)
22578000000.0,(-0.18207204003970537+1.1913825884945517j)
22580000000.0,(-0.18437684999236675+1.1915068849368833j)
22582000000.0,(-0.18668197609541481+1.1916220777094744j)
22584000000.0,(-0.18898734307328846+1.1917280958224439j)
22586000000.0,(-0.19129287858288704+1.1918248722107385j)
22588000000.0,(-0.19359851320829624+1.1919123438025818j)
22590000000.0,(-0.19590418045330124+1.191990451584905j)
22592000000.0,(-0.19820981673169422+1.1920591406656773j)
22594000000.0,(-0.2005153613553918+1.1921183603330903j)
22596000000.0,(-0.20282075652037612+1.1921680641115269j)
22598000000.0,(-0.20512594729047728+1.1922082098142612j)
22600000000.0,(-0.20743088157901535+1.1922387595928319j)
22602000000.0,(-0.2097355101283198+1.1922596799830314j)
22604000000.0,(-0.21203978648714675+1.1922709419474633j)
22606000000.0,(-0.21434366698602084+1.192272520914607j)
22608000000.0,(-0.21664711071051965+1.1922643968143496j)
22610000000.0,(-0.21895007947253498+1.1922465541099334j)
22612000000.0,(-0.22125253777953088+1.192218981826261j)
22614000000.0,(-0.22355445280183467+1.19218167357454j)
22616000000.0,(-0.22585579433799197+1.1921346275731959j)
22618000000.0,(-0.22815653477821937+1.1920778466650297j)
22620000000.0,(-0.23045664906599136+1.1920113383305777j)
22622000000.0,(-0.23275611465780388+1.1919351146976382j)
22624000000.0,(-0.23505491148115318+1.1918491925469263j)
22626000000.0,(-0.23735302189077326+1.1917535933138337j)
22628000000.0,(-0.2396504306231842+1.1916483430862532j)
22630000000.0,(-0.241947124749595+1.1915334725984559j)
22632000000.0,(-0.2442430936272147+1.1914090172209821j)
22634000000.0,(-0.24653832884902696+1.1912750169465343j)
22636000000.0,(-0.24883282419208663+1.191131516371852j)
22638000000.0,(-0.2511265755643954+1.1909785646755495j)
22640000000.0,(-0.25341958095042033+1.1908162155919126j)
22642000000.0,(-0.25571184035532296+1.1906445273806356j)
22644000000.0,(-0.2580033557479633+1.1904635627924969j)
22646000000.0,(-0.2602941310027529+1.1902733890309771j)
22648000000.0,(-0.2625841718404269+1.1900740777098102j)
22650000000.0,(-0.26487348576781716+1.1898657048064798j)
22652000000.0,(-0.26716208201669395+1.1896483506116682j)
22654000000.0,(-0.2694499714817718+1.189422099674673j)
22656000000.0,(-0.27173716665794806+1.189187040744801j)
22658000000.0,(-0.274023681576872+1.1889432667087683j)
22660000000.0,(-0.2763095317429244+1.1886908745241305j)
22662000000.0,(-0.2785947340686992+1.1884299651487655j)
22664000000.0,(-0.28087930681008216+1.1881606434664556j)
22666000000.0,(-0.28316326950101495+1.1878830182085922j)
22668000000.0,(-0.2854466428880444+1.1875972018720626j)
22670000000.0,(-0.2877294488647507+1.1873033106333508j)
22672000000.0,(-0.2900117104061529+1.1870014642589157j)
22674000000.0,(-0.29229345150319175+1.1866917860119035j)
22676000000.0,(-0.2945746970973907+1.1863744025552487j)
22678000000.0,(-0.29685547301578924+1.1860494438512403j)
22680000000.0,(-0.29913580590626154+1.185717043057617j)
22682000000.0,(-0.3014157231733107+1.1853773364202755j)
22684000000.0,(-0.3036952529144446+1.1850304631626682j)
22686000000.0,(-0.3059744238572361+1.1846765653719822j)
22688000000.0,(-0.30825326529716646+1.1843157878821842j)
22690000000.0,(-0.31053180703635336+1.1839482781540343j)
22692000000.0,(-0.3128100793232593+1.18357418615217j)
22694000000.0,(-0.3150881127934862+1.1831936642193595j)
22696000000.0,(-0.317365938411744+1.182806866948042j)
22698000000.0,(-0.31964358741509485+1.182413951049271j)
22700000000.0,(-0.32192109125756274+1.1820150752191718j)
22702000000.0,(-0.32419848155620146+1.1816104000030458j)
22704000000.0,(-0.32647579003870636+1.1812000876572493j)
22706000000.0,(-0.32875304849265946+1.1807843020089714j)
22708000000.0,(-0.3310302887164874+1.1803632083140585j)
22710000000.0,(-0.3333075424722136+1.179936973113015j)
22712000000.0,(-0.33558484144008216+1.1795057640853306j)
22714000000.0,(-0.3378622171751184+1.1790697499022789j)
22716000000.0,(-0.3401397010657082+1.178629100078335j)
22718000000.0,(-0.34241732429424465+1.1781839848213684j)
22720000000.0,(-0.34469511779991596+1.177734574881762j)
22722000000.0,(-0.34697311224367955+1.177281041400622j)
22724000000.0,(-0.3492513379754799+1.1768235557572313j)
22726000000.0,(-0.3515298250037537+1.1763622894159083j)
22728000000.0,(-0.35380860296726097+1.1758974137724383j)
22730000000.0,(-0.3560877011092844+1.1754291000002441j)
22732000000.0,(-0.35836714825421634+1.174957518896449j)
22734000000.0,(-0.36064697278657115+1.1744828407280101j)
22736000000.0,(-0.3629272026324316+1.1740052350780825j)
22738000000.0,(-0.3652078652433492+1.1735248706927814j)
22740000000.0,(-0.36748898758270426+1.1730419153285052j)
22742000000.0,(-0.3697705961145287+1.1725565355999927j)
22744000000.0,(-0.3720527167947869+1.1720688968292645j)
22746000000.0,(-0.374335375065107+1.1715791628956267j)
22748000000.0,(-0.3766185958489496+1.1710874960868858j)
22750000000.0,(-0.3789024035501851+1.1705940569519395j)
22752000000.0,(-0.38118682205406595+1.1700990041549018j)
22754000000.0,(-0.3834718747305481+1.1696024943309082j)
22756000000.0,(-0.38575758443993796+1.169104681943762j)
22758000000.0,(-0.38804397354080833+1.1686057191455648j)
22760000000.0,(-0.3903310639001478+1.1681057556384755j)
22762000000.0,(-0.3926188769056801+1.1676049385387384j)
22764000000.0,(-0.39490743348029944+1.1671034122431199j)
22766000000.0,(-0.3971967540985619+1.166601318297883j)
22768000000.0,(-0.3994868588051558+1.1660987952704291j)
22770000000.0,(-0.4017777672352878+1.1655959786237304j)
22772000000.0,(-0.404069498636901+1.1650930005936677j)
22774000000.0,(-0.4063620718946513+1.164589990069392j)
22776000000.0,(-0.40865550555554786+1.164087072476814j)
22778000000.0,(-0.41094981785617835+1.1635843696653208j)
22780000000.0,(-0.4132450267514227+1.1630819997978232j)
22782000000.0,(-0.41554114994456093+1.1625800772442176j)
22784000000.0,(-0.4178382049186782+1.1620787124783472j)
22786000000.0,(-0.4201362089692674+1.1615780119785473j)
22788000000.0,(-0.4224351792379262+1.1610780781318388j)
22790000000.0,(-0.4247351327470426+1.1605790091418402j)
22792000000.0,(-0.4270360864353686+1.1600808989404563j)
22794000000.0,(-0.4293380571943663+1.1595838371033993j)
22796000000.0,(-0.4316410619052244+1.1590879087695862j)
22798000000.0,(-0.4339451174764336+1.1585931945644565j)
22800000000.0,(-0.43625024088180964+1.1580997705272416j)
22802000000.0,(-0.4385564491988571+1.1576077080422147j)
22804000000.0,(-0.4408637596473591+1.1571170737739507j)
22806000000.0,(-0.4431721896280869+1.1566279296065975j)
22808000000.0,(-0.4454817567615213+1.1561403325871848j)
22810000000.0,(-0.44779247892646956+1.1556543348729618j)
22812000000.0,(-0.4501043742984823+1.1551699836827731j)
22814000000.0,(-0.4524174613879539+1.1546873212524558j)
22816000000.0,(-0.454731759077808+1.1542063847942519j)
22818000000.0,(-0.45704728666066496+1.1537272064602186j)
22820000000.0,(-0.459364063875387+1.153249813309606j)
22822000000.0,(-0.4616821109429092+1.152774227280186j)
22824000000.0,(-0.46400144860125564+1.1523004651634867j)
22826000000.0,(-0.4663220981396477+1.1518285385839062j)
22828000000.0,(-0.4686440814316187+1.1513584539816613j)
22830000000.0,(-0.4709674209670448+1.1508902125995186j)
22832000000.0,(-0.47329213988300395+1.1504238104732696j)
22834000000.0,(-0.47561826199339197+1.1499592384258914j)
22836000000.0,(-0.47794581181720985+1.1494964820653328j)
22838000000.0,(-0.48027481460545035+1.1490355217858739j)
22840000000.0,(-0.4826052963665202+1.1485763327729934j)
22842000000.0,(-0.48493728389011986+1.1481188850116768j)
22844000000.0,(-0.487270804769526+1.1476631432980993j)
22846000000.0,(-0.48960588742222183+1.1472090672546151j)
22848000000.0,(-0.49194256110880774+1.1467566113479841j)
22850000000.0,(-0.49428085595015253+1.1463057249107496j)
22852000000.0,(-0.49662080294273464+1.1458563521657126j)
22854000000.0,(-0.4989624339721276+1.1454084322534113j)
22856000000.0,(-0.501305781824596+1.144961899262533j)
22858000000.0,(-0.5036508801967605+1.1445166822631838j)
22860000000.0,(-0.5059977637033097+1.1440727053429367j)
22862000000.0,(-0.5083464678827215+1.1436298876455766j)
22864000000.0,(-0.5106970292009761+1.1431881434124687j)
22866000000.0,(-0.5130494850532428+1.1427473820264666j)
22868000000.0,(-0.5154038737635217+1.1423075080582903j)
22870000000.0,(-0.5177602345822273+1.1418684213152845j)
22872000000.0,(-0.5201186076817096+1.1414300168924925j)
22874000000.0,(-0.5224790341497039+1.140992185225961j)
22876000000.0,(-0.5248415559807104+1.1405548121482056j)
22878000000.0,(-0.5272062160653053+1.1401177789457615j)
22880000000.0,(-0.5295730581773856+1.1396809624187467j)
22882000000.0,(-0.5319421269593623+1.1392442349423637j)
22884000000.0,(-0.534313467905302+1.138807464530279j)
22886000000.0,(-0.5366871273420496+1.1383705148998016j)
22888000000.0,(-0.5390631524083279+1.1379332455387985j)
22890000000.0,(-0.5414415910318492+1.1374955117742875j)
22892000000.0,(-0.5438224919044574+1.1370571648426366j)
22894000000.0,(-0.5462059044553216+1.1366180519613132j)
22896000000.0,(-0.5485918788222136+1.136178016402129j)
22898000000.0,(-0.5509804658208971+1.1357368975659163j)
22900000000.0,(-0.5533717169126579+1.1352945310585838j)
22902000000.0,(-0.5557656841700136+1.1348507487685053j)
22904000000.0,(-0.5581624202406328+1.1344053789451833j)
22906000000.0,(-0.5605619783095072+1.1339582462791482j)
22908000000.0,(-0.5629644120594082+1.1335091719830337j)
22910000000.0,(-0.5653697756296763+1.1330579738738078j)
22912000000.0,(-0.5677781235733798+1.1326044664560917j)
22914000000.0,(-0.570189510812887+1.13214846100655j)
22916000000.0,(-0.5726039925938997+1.1316897656592984j)
22918000000.0,(-0.575021624437987+1.1312281854923083j)
22920000000.0,(-0.5774424620936738+1.130763522614767j)
22922000000.0,(-0.5798665614861261+1.1302955762553584j)
22924000000.0,(-0.5822939786654823+1.1298241428514508j)
22926000000.0,(-0.5847247697538805+1.1293490161391495j)
22928000000.0,(-0.5871589908912337+1.1288699872441974j)
22930000000.0,(-0.5895966981797968+1.128386844773697j)
22932000000.0,(-0.5920379476275833+1.127899374908633j)
22934000000.0,(-0.5944827950906791+1.127407361497174j)
22936000000.0,(-0.5969312962145052+1.1269105861487365j)
22938000000.0,(-0.5993835063740842+1.1264088283287945j)
22940000000.0,(-0.6018394806133566+1.1259018654544108j)
22942000000.0,(-0.6042992735836077+1.1253894729904879j)
22944000000.0,(-0.6067629394810503+1.1248714245467135j)
22946000000.0,(-0.6092305319836204+1.1243474919751901j)
22948000000.0,(-0.6117021041870366+1.1238174454687437j)
22950000000.0,(-0.6141777085401773+1.1232810536598878j)
22952000000.0,(-0.6166573967798264+1.1227380837204437j)
22954000000.0,(-0.6191412198648435+1.122188301461797j)
22956000000.0,(-0.6216292279098089+1.1216314714357893j)
22958000000.0,(-0.6241214701181972+1.121067357036227j)
22960000000.0,(-0.6266179947151321+1.1204957206010042j)
22962000000.0,(-0.6291188488797739+1.1199163235148255j)
22964000000.0,(-0.6316240786773937+1.1193289263125228j)
22966000000.0,(-0.6341337289911886+1.1187332887829529j)
22968000000.0,(-0.6366478434538827+1.1181291700734683j)
22970000000.0,(-0.6391664643791765+1.1175163287949488j)
22972000000.0,(-0.6416896326930888+1.1168945231273835j)
22974000000.0,(-0.6442173878652464+1.1162635109259915j)
22976000000.0,(-0.646749767840175+1.1156230498278679j)
22978000000.0,(-0.6492868089686394+1.1149728973591433j)
22980000000.0,(-0.6518285459390886+1.1143128110426372j)
22982000000.0,(-0.6543750117092563+1.1136425485059998j)
22984000000.0,(-0.656926237437968+1.112961867590309j)
22986000000.0,(-0.6594822524172084+1.1122705264591268j)
22988000000.0,(-0.6620430840044983+1.1115682837079697j)
22990000000.0,(-0.6646087575556376+1.1108548984741964j)
22992000000.0,(-0.6671792963578608+1.1101301305472715j)
22994000000.0,(-0.6697547215634612+1.10939374047939j)
22996000000.0,(-0.6723350521239363+1.1086454896964373j)
22998000000.0,(-0.6749203047247027+1.107885140609251j)
23000000000.0,(-0.6775104937204385+1.107112456725161j)
23002000000.0,(-0.6801056310711029+1.106327202759768j)
23004000000.0,(-0.6827057262786842+1.105529144748936j)
23006000000.0,(-0.6853107863247363+1.104718050160962j)
23008000000.0,(-0.6879208156087487+1.1038936880088699j)
23010000000.0,(-0.6905358158874093+1.1030558289628127j)
23012000000.0,(-0.6931557862148112+1.1022042454625196j)
23014000000.0,(-0.6957807228836633+1.1013387118297582j)
23016000000.0,(-0.6984106193675491+1.1004590043807534j)
23018000000.0,(-0.7010454662642975+1.0995649015385245j)
23020000000.0,(-0.7036852512405203+1.0986561839450806j)
23022000000.0,(-0.7063299589773656+1.097732634573425j)
23024000000.0,(-0.7089795711175478+1.0967940388393145j)
23026000000.0,(-0.7116340662137135+1.095840184712709j)
23028000000.0,(-0.7142934196781912+1.0948708628288593j)
23030000000.0,(-0.7169576037341899+1.093885866598963j)
23032000000.0,(-0.7196265873684984+1.0928849923203305j)
23034000000.0,(-0.7223003362857464+1.0918680392859854j)
23036000000.0,(-0.7249788128642823+1.0908348098936418j)
23038000000.0,(-0.7276619761137304+1.0897851097539781j)
23040000000.0,(-0.7303497816342752+1.0887187477981375j)
23042000000.0,(-0.7330421815777478+1.08763553638438j)
23044000000.0,(-0.7357391246105534+1.0865352914038096j)
23046000000.0,(-0.7384405558785193+1.0854178323851003j)
23048000000.0,(-0.7411464169737023+1.0842829825981326j)
23050000000.0,(-0.7438566459032286+1.0831305691564694j)
23052000000.0,(-0.7465711770602185+1.0819604231185813j)
23054000000.0,(-0.7492899411968562+1.0807723795877349j)
23056000000.0,(-0.7520128653996611+1.079566277810467j)
23058000000.0,(-0.754739873067021+1.0783419612735463j)
23060000000.0,(-0.7574708838890488+1.0770992777993484j)
23062000000.0,(-0.760205813829806+1.075838079639536j)
23064000000.0,(-0.7629445751119712+1.0745582235669786j)
23066000000.0,(-0.7656870762039882+1.0732595709657964j)
23068000000.0,(-0.7684332218097675+1.0719419879194614j)
23070000000.0,(-0.7711829128609844+1.0706053452968483j)
23072000000.0,(-0.7739360465120316+1.0692495188361497j)
23074000000.0,(-0.7766925161376805+1.0678743892265672j)
23076000000.0,(-0.7794522113335027+1.0664798421876849j)
23078000000.0,(-0.7822150179190995+1.0650657685464364j)
23080000000.0,(-0.7849808179441903+1.0636320643115715j)
23082000000.0,(-0.7877494896976145+1.0621786307455476j)
23084000000.0,(-0.7905209077192759+1.0607053744337338j)
23086000000.0,(-0.7932949428150964+1.0592122073508683j)
23088000000.0,(-0.7960714620750015+1.0576990469246619j)
23090000000.0,(-0.7988503288939908+1.0561658160964764j)
23092000000.0,(-0.8016314029963281+1.054612443378992j)
23094000000.0,(-0.8044145404628839+1.0530388629107823j)
23096000000.0,(-0.8071995937616684+1.0514450145077154j)
23098000000.0,(-0.8099864117815836+1.0498308437111195j)
23100000000.0,(-0.8127748398694251+1.0481963018326166j)
23102000000.0,(-0.8155647198701518+1.046541345995575j)
23104000000.0,(-0.8183558901704557+1.0448659391730981j)
23106000000.0,(-0.8211481857456455+1.0431700502224908j)
23108000000.0,(-0.8239414382098544+1.0414536539161383j)
23110000000.0,(-0.8267354758695972+1.0397167309687414j)
23112000000.0,(-0.8295301237806706+1.037959268060848j)
23114000000.0,(-0.8323252038084135+1.0361812578586327j)
23116000000.0,(-0.8351205346913206+1.0343826990298757j)
23118000000.0,(-0.8379159321080075+1.032563596256093j)
23120000000.0,(-0.8407112087475236+1.030723960240784j)
23122000000.0,(-0.8435061743829948+1.0288638077137513j)
23124000000.0,(-0.8463006359485851+1.026983161431467j)
23126000000.0,(-0.8490943976197562+1.0250820501734577j)
23128000000.0,(-0.8518872608967959+1.0231605087346793j)
23130000000.0,(-0.854679024691588+1.0212185779138665j)
23132000000.0,(-0.8574694854175932+1.0192563044978429j)
23134000000.0,(-0.8602584370829895+1.0172737412417776j)
23136000000.0,(-0.8630456713869463+1.0152709468453918j)
23138000000.0,(-0.8658309778189639+1.0132479859251016j)
23140000000.0,(-0.868614143761234+1.0112049289821146j)
23142000000.0,(-0.8713949545939651+1.0091418523664806j)
23144000000.0,(-0.8741731938035984+1.0070588382371166j)
23146000000.0,(-0.8769486430938532+1.0049559745178165j)
23148000000.0,(-0.8797210824995234+1.0028333548492805j)
23150000000.0,(-0.8824902905029496+1.0006910785371832j)
23152000000.0,(-0.8852560441530729+0.9985292504963147j)
23154000000.0,(-0.888018119186995+0.9963479811908399j)
23156000000.0,(-0.8907762901539397+0.9941473865707103j)
23158000000.0,(-0.8935303305415191+0.9919275880042795j)
23160000000.0,(-0.8962800129042047+0.9896887122071742j)
23162000000.0,(-0.8990251089938887+0.9874308911674777j)
23164000000.0,(-0.9017653898924279+0.9851542620672837j)
23166000000.0,(-0.9045006261460526+0.9828589672006905j)
23168000000.0,(-0.9072305879015106+0.980545153888299j)
23170000000.0,(-0.9099550450438366+0.978212974388297j)
23172000000.0,(-0.9126737673355981+0.975862585804194j)
23174000000.0,(-0.9153865245575031+0.9734941499893065j)
