Frequency,G_off/G_on
21986000000.0,(-0.09223541858276228+1.0432053418958063j)
21988000000.0,(-0.09110121386165936+1.0431749397386898j)
21990000000.0,(-0.08997090392898421+1.0431342223948439j)
21992000000.0,(-0.08884471964569303+1.043083393512474j)
21994000000.0,(-0.08772289385058409+1.0430226545693j)
21996000000.0,(-0.08660566124380646+1.0429522047962367j)
21998000000.0,(-0.08549325826924681+1.0428722411040863j)
22000000000.0,(-0.08438592299592813+1.0427829580132526j)
22002000000.0,(-0.08328389499853874+1.0426845475864748j)
22004000000.0,(-0.0821874152372163+1.0425771993645714j)
22006000000.0,(-0.08109672593670894+1.0424611003051845j)
22008000000.0,(-0.0800120704650271+1.0423364347245139j)
22010000000.0,(-0.07893369321170358+1.0422033842420213j)
22012000000.0,(-0.07786183946577498+1.042062127728076j)
22014000000.0,(-0.07679675529359105+1.041912841254529j)
22016000000.0,(-0.07573868741656078+1.0417556980481735j)
22018000000.0,(-0.07468788308893905+1.0415908684470665j)
22020000000.0,(-0.07364458997574941+1.041418519859676j)
22022000000.0,(-0.07260905603094675+1.0412388167268127j)
22024000000.0,(-0.07158152937590555+1.041051920486309j)
22026000000.0,(-0.07056225817832965+1.0408579895403978j)
22028000000.0,(-0.06955149053166607+1.0406571792257509j)
22030000000.0,(-0.06854947433510612+1.0404496417861258j)
22032000000.0,(-0.06755645717425521+1.040235526347576j)
22034000000.0,(-0.06657268620254196+1.0400149788961672j)
22036000000.0,(-0.06559840802344345+1.0397881422581607j)
22038000000.0,(-0.06463386857359095+1.0395551560825935j)
22040000000.0,(-0.06367931300682188+1.0393161568262201j)
22042000000.0,(-0.06273498557923937+1.0390712777407447j)
22044000000.0,(-0.06180112953533474+1.0388206488623017j)
22046000000.0,(-0.060877986995228464+1.038564397003122j)
22048000000.0,(-0.05996579884307685+1.0383026457453313j)
22050000000.0,(-0.0590648046166975+1.0380355154368235j)
22052000000.0,(-0.05817524239844508+1.03776312318916j)
22054000000.0,(-0.05729734870739111+1.037485582877428j)
22056000000.0,(-0.05643135839283401+1.0372030051420185j)
22058000000.0,(-0.05557750452917741+1.0369154973922534j)
22060000000.0,(-0.054736018312207174+1.0366231638118217j)
22062000000.0,(-0.05390712895679224+1.0363261053659687j)
22064000000.0,(-0.053091063596036235+1.0360244198103783j)
22066000000.0,(-0.052288047181902095+1.0357182017017146j)
22068000000.0,(-0.05149830238732533+1.0354075424097606j)
22070000000.0,(-0.05072204950983703+1.0350925301311047j)
22072000000.0,(-0.04995950637670751+1.034773249904348j)
22074000000.0,(-0.04921088825162496+1.034449783626758j)
22076000000.0,(-0.04847640774291741+1.0341222100723568j)
22078000000.0,(-0.04775627471332592+1.0337906049113743j)
22080000000.0,(-0.04705069619133638+1.0334550407310494j)
22082000000.0,(-0.04635987628407197+1.0331155870577267j)
22084000000.0,(-0.04568401609174969+1.0327723103802209j)
22086000000.0,(-0.045023313623703216+1.0324252741744033j)
22088000000.0,(-0.04437796371596907+1.0320745389289998j)
22090000000.0,(-0.0437481579504364+1.0317201621725436j)
22092000000.0,(-0.043134084575558014+1.0313621985014738j)
22094000000.0,(-0.04253592842861657+1.0310006996093457j)
22096000000.0,(-0.04195387085954369+1.0306357143171287j)
22098000000.0,(-0.04138808965628699+1.0302672886045714j)
22100000000.0,(-0.040838758971716134+1.0298954656426114j)
22102000000.0,(-0.04030604925206549+1.0295202858268118j)
22104000000.0,(-0.039790127166904714+1.0291417868118098j)
22106000000.0,(-0.03929115554063019+1.0287600035467597j)
22108000000.0,(-0.03880929328547225+1.0283749683117591j)
22110000000.0,(-0.038344695336010266+1.027986710755249j)
22112000000.0,(-0.037897512585187414+1.0275952579323722j)
22114000000.0,(-0.03746789182182289+1.0272006343442956j)
22116000000.0,(-0.037055975669612204+1.0268028619784741j)
22118000000.0,(-0.03666190252761048+1.0264019603498629j)
22120000000.0,(-0.03628580651219718+1.025997946543075j)
22122000000.0,(-0.03592781740051108+1.0255908352554788j)
22124000000.0,(-0.03558806057536311+1.025180638841239j)
22126000000.0,(-0.03526665697161258+1.0247673673563003j)
22128000000.0,(-0.03496372302401474+1.0243510286043191j)
22130000000.0,(-0.034679370616535136+1.0239316281835473j)
22132000000.0,(-0.03441370703313221+1.0235091695346692j)
22134000000.0,(-0.03416683491001028+1.0230836539896022j)
22136000000.0,(-0.03393885218934719+1.022655080821269j)
22138000000.0,(-0.03372985207450084+1.0222234472943417j)
22140000000.0,(-0.033539922986699104+1.0217887487169746j)
22142000000.0,(-0.03336914852322574+1.0213509784935297j)
22144000000.0,(-0.03321760741710568+1.0209101281783055j)
22146000000.0,(-0.03308537349830452+1.020466187530279j)
22148000000.0,(-0.03297251565645383+1.0200191445688689j)
22150000000.0,(-0.03287909780511471+1.0195689856307317j)
22152000000.0,(-0.03280517884760095+1.019115695427603j)
22154000000.0,(-0.03275081264436974+1.0186592571051842j)
22156000000.0,(-0.03271604798201052+1.0181996523030963j)
22158000000.0,(-0.03270092854384422+1.0177368612158988j)
22160000000.0,(-0.03270549288216132+1.0172708626551903j)
22162000000.0,(-0.03272977439212009+1.016801634112792j)
22164000000.0,(-0.032773801287333405+1.0163291518250246j)
22166000000.0,(-0.03283759657717159+1.015853390838083j)
22168000000.0,(-0.032921178045809955+1.0153743250745129j)
22170000000.0,(-0.03302455823305627+1.0148919274007946j)
22172000000.0,(-0.03314774441698577+1.0144061696960345j)
22174000000.0,(-0.033290738598424734+1.0139170229217642j)
22176000000.0,(-0.033453537487313494+1.0134244571928475j)
22178000000.0,(-0.03363613249099089+1.0129284418494935j)
22180000000.0,(-0.03383850970443752+1.0124289455303663j)
22182000000.0,(-0.034060649902518406+1.0119259362467925j)
22184000000.0,(-0.0343025285342687+1.0114193814580477j)
22186000000.0,(-0.034564115719264224+1.0109092481477207j)
22188000000.0,(-0.03484537624612207+1.010395502901135j)
22190000000.0,(-0.03514626957317604+1.0098781119838132j)
22192000000.0,(-0.035466749831374815+1.0093570414209687j)
22194000000.0,(-0.03580676582944803+1.0088322570780006j)
22196000000.0,(-0.0361662610613905+1.0083037247419662j)
22198000000.0,(-0.036545173716310386+1.007771410204009j)
22200000000.0,(-0.03694343669069412+1.0072352793427062j)
22202000000.0,(-0.0373609776031332+1.0066952982083104j)
22204000000.0,(-0.03779771881156565+1.0061514331078387j)
22206000000.0,(-0.03825357743308002+1.00560365069098j)
22208000000.0,(-0.03872846536633201+1.0050519180367696j)
22210000000.0,(-0.039222289316621486+1.004496202740994j)
22212000000.0,(-0.03973495082368248+1.003936473004263j)
22214000000.0,(-0.040266346292227854+1.003372697720711j)
22216000000.0,(-0.04081636702530203+1.0028048465672574j)
22218000000.0,(-0.04138489926048489+1.0022328900933772j)
22220000000.0,(-0.041971824208991516+1.001656799811309j)
22222000000.0,(-0.042577018097714185+1.0010765482866397j)
22224000000.0,(-0.04320035221424475+1.000492109229191j)
22226000000.0,(-0.043841692954923656+0.9999034575841321j)
22228000000.0,(-0.04450090187594657+0.9993105696232497j)
22230000000.0,(-0.045177835747571754+0.9987134230362796j)
22232000000.0,(-0.04587234661145858+0.9981119970222267j)
22234000000.0,(-0.04658428184116898+0.9975062723805797j)
22236000000.0,(-0.047313484205861095+0.9968962316023294j)
22238000000.0,(-0.0480597919372013+0.9962818589606949j)
22240000000.0,(-0.04882303879951456+0.9956631406014638j)
22242000000.0,(-0.049603054163196963+0.9950400646328352j)
22244000000.0,(-0.050399663081399954+0.9944126212146763j)
22246000000.0,(-0.051212686370004375+0.9937808026470675j)
22248000000.0,(-0.05204194069088679+0.993144603458042j)
22250000000.0,(-0.05288723863848576+0.9925040204903977j)
22252000000.0,(-0.05374838882966511+0.9918590529874707j)
22254000000.0,(-0.054625195996869796+0.991209702677749j)
22256000000.0,(-0.05551746108456558+0.990555973858217j)
22258000000.0,(-0.05642498134894559+0.9898978734762951j)
22260000000.0,(-0.057347550460887034+0.9892354112102654j)
22262000000.0,(-0.05828495861213059+0.9885685995480509j)
22264000000.0,(-0.059236992624654414+0.9878974538642271j)
22266000000.0,(-0.06020343606320568+0.9872219924951372j)
22268000000.0,(-0.06118406935095166+0.9865422368119867j)
22270000000.0,(-0.062178669888198174+0.9858582112917864j)
22272000000.0,(-0.06318701217412967+0.9851699435860198j)
22274000000.0,(-0.064208867931508+0.984477464586905j)
22276000000.0,(-0.06524400623426765+0.9837808084911267j)
22278000000.0,(-0.06629219363793781+0.9830800128609061j)
22280000000.0,(-0.06735319431281463+0.9823751186822938j)
22282000000.0,(-0.06842677017980194+0.9816661704205487j)
22284000000.0,(-0.0695126810488327+0.9809532160724904j)
22286000000.0,(-0.07061068475977796+0.9802363072157035j)
22288000000.0,(-0.07172053732574223+0.9795154990544659j)
22290000000.0,(-0.07284199307864021+0.9787908504622997j)
22292000000.0,(-0.0739748048169451+0.978062424021023j)
22294000000.0,(-0.0751187239554873+0.9773302860561905j)
22296000000.0,(-0.07627350067718403+0.9765945066688276j)
22298000000.0,(-0.07743888408657193+0.9758551597633437j)
22300000000.0,(-0.07861462236500426+0.9751123230715334j)
22302000000.0,(-0.07980046292737873+0.9743660781725735j)
22304000000.0,(-0.08099615258024956+0.9736165105089193j)
22306000000.0,(-0.08220143768117402+0.9728637093980229j)
22308000000.0,(-0.08341606429914152+0.9721077680397939j)
22310000000.0,(-0.08463977837592643+0.9713487835197279j)
22312000000.0,(-0.08587232588820069+0.9705868568076357j)
22314000000.0,(-0.08711345301024458+0.9698220927519159j)
22316000000.0,(-0.08836290627707913+0.9690546000693117j)
22318000000.0,(-0.08962043274785272+0.9682844913301089j)
22320000000.0,(-0.0908857801693029+0.9675118829387299j)
22322000000.0,(-0.09215869713911425+0.9667368951096935j)
22324000000.0,(-0.09343893326899094+0.9659596518389131j)
22326000000.0,(-0.09472623934726258+0.9651802808703104j)
22328000000.0,(-0.096020367500834+0.9643989136577417j)
22330000000.0,(-0.09732107135629646+0.9636156853222232j)
22332000000.0,(-0.09862810620001021+0.9628307346044681j)
22334000000.0,(-0.09994122913697126+0.9620442038127375j)
22336000000.0,(-0.1012601992482742+0.9612562387660394j)
22338000000.0,(-0.1025847777469825+0.9604669887326882j)
22340000000.0,(-0.10391472813221996+0.959676606364272j)
22342000000.0,(-0.1052498163412931+0.9588852476250666j)
22344000000.0,(-0.1065898108996692+0.9580930717169523j)
22346000000.0,(-0.1079344830686108+0.9573002409998879j)
22348000000.0,(-0.10928360699030365+0.9565069209080183j)
22350000000.0,(-0.11063695983028637+0.9557132798614836j)
22352000000.0,(-0.11199432191701385+0.9549194891740204j)
22354000000.0,(-0.11335547687837962+0.9541257229564428j)
22356000000.0,(-0.11472021177503106+0.9533321580161044j)
22358000000.0,(-0.11608831723031098+0.9525389737524458j)
22360000000.0,(-0.11745958755667178+0.9517463520487447j)
22362000000.0,(-0.11883382087840098+0.9509544771601829j)
22364000000.0,(-0.12021081925051565+0.950163535598367j)
22366000000.0,(-0.12159038877367839+0.9493737160124236j)
22368000000.0,(-0.12297233970500036+0.9485852090668236j)
22370000000.0,(-0.12435648656459664+0.9477982073160655j)
22372000000.0,(-0.12574264823777606+0.9470129050763845j)
22374000000.0,(-0.12713064807273824+0.9462294982946315j)
22376000000.0,(-0.12852031397367705+0.9454481844144871j)
22378000000.0,(-0.12991147848918055+0.9446691622401808j)
22380000000.0,(-0.131303978895834+0.94389263179788j)
22382000000.0,(-0.13269765727693844+0.9431187941949245j)
22384000000.0,(-0.13409236059626217+0.9423478514770821j)
22386000000.0,(-0.13548794076675577+0.9415800064840099j)
22388000000.0,(-0.1368842547141654+0.9408154627030961j)
22390000000.0,(-0.13828116443548644+0.9400544241218791j)
22392000000.0,(-0.13967853705221392+0.9392970950792168j)
22394000000.0,(-0.14107624485834697+0.938543680115405j)
22396000000.0,(-0.14247416536311902+0.9377943838214295j)
22398000000.0,(-0.14387218132842805+0.9370494106875412j)
22400000000.0,(-0.14527018080095921+0.9363089649513463j)
22402000000.0,(-0.1466680571389849+0.9355732504455977j)
22404000000.0,(-0.14806570903385394+0.934842470445881j)
22406000000.0,(-0.14946304052617534+0.9341168275183761j)
22408000000.0,(-0.15085996101671667+0.9333965233678908j)
22410000000.0,(-0.1522563852720455+0.932681758686338j)
22412000000.0,(-0.15365223342494697+0.9319727330018501j)
22414000000.0,(-0.1550474309696602+0.9312696445287025j)
22416000000.0,(-0.15644190875198452+0.9305726900182284j)
22418000000.0,(-0.15783560295431137+0.929882064610891j)
22420000000.0,(-0.15922845507564695+0.9291979616896927j)
22422000000.0,(-0.16062041190669668+0.9285205727350766j)
22424000000.0,(-0.16201142550008824+0.9278500871814892j)
22426000000.0,(-0.16340145313581883+0.9271866922757587j)
22428000000.0,(-0.16479045728201416+0.9265305729374403j)
22430000000.0,(-0.16617840555109856+0.9258819116212766j)
22432000000.0,(-0.16756527065147253+0.9252408881819176j)
22434000000.0,(-0.16895103033480793+0.9246076797410295j)
22436000000.0,(-0.1703356673390713+0.9239824605569343j)
22438000000.0,(-0.17171916932738865+0.9233654018968922j)
22440000000.0,(-0.17310152882287413+0.9227566719121605j)
22442000000.0,(-0.1744827431395443+0.9221564355159269j)
22444000000.0,(-0.17586281430944536+0.9215648542642383j)
22446000000.0,(-0.17724174900612574+0.920982086240013j)
22448000000.0,(-0.1786195584645818+0.9204082859402423j)
22450000000.0,(-0.17999625839781883+0.9198436041664589j)
22452000000.0,(-0.18137186891015908+0.9192881879185616j)
22454000000.0,(-0.18274641440743908+0.9187421802920661j)
22456000000.0,(-0.18411992350423745+0.918205720378854j)
22458000000.0,(-0.18549242892827156+0.9176789431714761j)
22460000000.0,(-0.18686396742211087+0.9171619794710765j)
22462000000.0,(-0.18823457964234575+0.916654955798974j)
22464000000.0,(-0.18960431005635764+0.916157994311955j)
22466000000.0,(-0.19097320683683155+0.915671212721305j)
22468000000.0,(-0.19234132175415689+0.9151947242156202j)
22470000000.0,(-0.19370871006685528+0.9147286373874134j)
22472000000.0,(-0.19507543041017814+0.9142730561635413j)
22474000000.0,(-0.19644154468301386+0.9138280797394617j)
22476000000.0,(-0.1978071179332429+0.9133938025173319j)
22478000000.0,(-0.19917221824167622+0.9129703140479482j)
22480000000.0,(-0.20053691660471398+0.9125576989765236j)
22482000000.0,(-0.20190128681585473+0.9121560369923001j)
22484000000.0,(-0.20326540534618612+0.9117654027819763j)
22486000000.0,(-0.20462935122398476+0.9113858659869396j)
22488000000.0,(-0.2059932059135508+0.911017491164278j)
22490000000.0,(-0.20735705319339723+0.9106603377515454j)
22492000000.0,(-0.20872097903391437+0.9103144600352526j)
22494000000.0,(-0.21008507147462496+0.909979907123048j)
22496000000.0,(-0.21144942050114224+0.9096567229195544j)
22498000000.0,(-0.2128141179219397+0.909344946105818j)
22500000000.0,(-0.214179257245039+0.9090446101223272j)
22502000000.0,(-0.21554493355471746+0.908755743155556j)
22504000000.0,(-0.21691124338833326+0.9084783681279822j)
22506000000.0,(-0.21827828461336402+0.9082125026915273j)
22508000000.0,(-0.21964615630474887+0.9079581592243678j)
22510000000.0,(-0.2210149586226227+0.9077153448310604j)
22512000000.0,(-0.22238479269052389+0.9074840613459232j)
22514000000.0,(-0.22375576047415843+0.9072643053396146j)
22516000000.0,(-0.22512796466079346+0.907056068128852j)
22518000000.0,(-0.22650150853935494+0.9068593357892054j)
22520000000.0,(-0.22787649588129671+0.9066740891709065j)
22522000000.0,(-0.22925303082230683+0.9065003039176076j)
22524000000.0,(-0.23063121774491294+0.9063379504880329j)
22526000000.0,(-0.232011161162043+0.906186994180449j)
22528000000.0,(-0.23339296560159842+0.9060473951599027j)
22530000000.0,(-0.2347767354920883+0.9059191084881519j)
22532000000.0,(-0.2361625750493738+0.9058020841562286j)
22534000000.0,(-0.23755058816456748+0.9056962671195813j)
22536000000.0,(-0.23894087829312988+0.9056015973357132j)
22538000000.0,(-0.2403335483451979+0.9055180098042783j)
22540000000.0,(-0.24172870057718712+0.9054454346095536j)
22542000000.0,(-0.24312643648469542+0.9053837969652418j)
22544000000.0,(-0.2445268566967406+0.9053330172615366j)
22546000000.0,(-0.24593006087135952+0.9052930111143958j)
22548000000.0,(-0.24733614759259537+0.9052636894169663j)
22550000000.0,(-0.2487452142688924+0.9052449583931056j)
22552000000.0,(-0.2501573570329243+0.9052367196529404j)
22554000000.0,(-0.2515726706428705+0.9052388702504182j)
22556000000.0,(-0.2529912483851621+0.9052513027427961j)
22558000000.0,(-0.25441318197870844+0.9052739052520155j)
22560000000.0,(-0.25583856148062234+0.9053065615279222j)
22562000000.0,(-0.2572674751934541+0.9053491510132786j)
22564000000.0,(-0.2587000095739469+0.9054015489105287j)
22566000000.0,(-0.26013624914332195+0.9054636262502704j)
22568000000.0,(-0.261576276399107+0.9055352499613979j)
22570000000.0,(-0.26302017172851044+0.9056162829428718j)
22572000000.0,(-0.2644680133233549+0.9057065841370836j)
22574000000.0,(-0.2659198770965732+0.9058060086047759j)
22576000000.0,(-0.26737583660027553+0.9059144076014871j)
22578000000.0,(-0.26883596294539397+0.90603162865549j)
22580000000.0,(-0.27030032472291254+0.9061575156471928j)
22582000000.0,(-0.2717689879266846+0.9062919088899699j)
22584000000.0,(-0.2732420158778492+0.906434645212409j)
22586000000.0,(-0.2747194691508516+0.9065855580419331j)
22588000000.0,(-0.27620140550107297+0.9067444774897861j)
22590000000.0,(-0.27768787979408016+0.9069112304373568j)
22592000000.0,(-0.2791789439365032+0.9070856406238157j)
22594000000.0,(-0.2806746468085454+0.9072675287350532j)
22596000000.0,(-0.2821750341981438+0.9074567124938974j)
22598000000.0,(-0.2836801487367824+0.907653006751591j)
22600000000.0,(-0.28519002983697594+0.9078562235805211j)
22602000000.0,(-0.2867047136314333+0.9080661723681762j)
22604000000.0,(-0.28822423291391686+0.908282659912324j)
22606000000.0,(-0.2897486170818116+0.908505490517395j)
22608000000.0,(-0.29127789208042176+0.9087344660920569j)
22610000000.0,(-0.2928120803490092+0.9089693862479696j)
22612000000.0,(-0.29435120076860055+0.9092100483997114j)
22614000000.0,(-0.2958952686115747+0.9094562478658584j)
22616000000.0,(-0.2974442954930609+0.9097077779712172j)
22618000000.0,(-0.29899828932416483+0.909964430150185j)
22620000000.0,(-0.30055725426705315+0.91022599405124j)
22622000000.0,(-0.3021211906919219+0.9104922576425405j)
22624000000.0,(-0.30369009513587514+0.9107630073186259j)
22626000000.0,(-0.30526396026374975+0.911038028008209j)
22628000000.0,(-0.30684277483091127+0.911317103283037j)
22630000000.0,(-0.30842652364806167+0.9116000154678217j)
22632000000.0,(-0.31001518754808866+0.9118865457512126j)
22634000000.0,(-0.3116087433549968+0.9121764742978014j)
22636000000.0,(-0.31320716385495656+0.912469580361142j)
22638000000.0,(-0.3148104177695141+0.9127656423977677j)
22640000000.0,(-0.3164184697310003+0.913064438182182j)
22642000000.0,(-0.31803128026018435+0.9133657449228062j)
22644000000.0,(-0.31964880574621346+0.9136693393788617j)
22646000000.0,(-0.32127099842888784+0.9139749979781536j)
22648000000.0,(-0.3228978063833149+0.9142824969357414j)
22650000000.0,(-0.3245291735069907+0.9145916123734538j)
22652000000.0,(-0.32616503950935993+0.9149021204402297j)
22654000000.0,(-0.32780533990390154+0.9152137974332405j)
22656000000.0,(-0.3294500060027929+0.9155264199197661j)
22658000000.0,(-0.3310989649142028+0.9158397648597776j)
22660000000.0,(-0.33275213954226435+0.916153609729192j)
22662000000.0,(-0.3344094485897843+0.9164677326437518j)
22664000000.0,(-0.3360708065637365+0.9167819124834801j)
22666000000.0,(-0.33773612378359463+0.917095929017666j)
22668000000.0,(-0.33940530639255945+0.9174095630303185j)
22670000000.0,(-0.3410782563717293+0.9177225964460425j)
22672000000.0,(-0.3427548715572691+0.9180348124562667j)
22674000000.0,(-0.3444350456606296+0.9183459956457696j)
22676000000.0,(-0.3461186682918673+0.9186559321194275j)
22678000000.0,(-0.3478056249861156+0.9189644096291218j)
22680000000.0,(-0.34949579723325847+0.9192712177007295j)
22682000000.0,(-0.3511890625108519+0.9195761477611153j)
22684000000.0,(-0.35288529432034305+0.9198789932650554j)
22686000000.0,(-0.35458436222662926+0.9201795498219943j)
22688000000.0,(-0.3562861319010025+0.920477615322562j)
22690000000.0,(-0.3579904651675196+0.9207729900647466j)
22692000000.0,(-0.35969722005283544+0.921065476879637j)
22694000000.0,(-0.3614062508395398+0.9213548812566348j)
22696000000.0,(-0.36311740812302656+0.9216410114680302j)
22698000000.0,(-0.3648305388719295+0.9219236786928429j)
22700000000.0,(-0.36654548649215074+0.9222026971398145j)
22702000000.0,(-0.3682620908945056+0.9224778841694433j)
22704000000.0,(-0.3699801885660074+0.9227490604149489j)
22706000000.0,(-0.3716996126448034+0.9230160499020404j)
22708000000.0,(-0.3734201929987811+0.923278680167382j)
22710000000.0,(-0.3751417563078471+0.9235367823756181j)
22712000000.0,(-0.37686412614988946+0.9237901914348416j)
22714000000.0,(-0.3785871230904152+0.9240387461103724j)
22716000000.0,(-0.3803105647758639+0.9242822891367197j)
22718000000.0,(-0.38203426603058277+0.9245206673275895j)
22720000000.0,(-0.3837580389574515+0.9247537316838107j)
22722000000.0,(-0.38548169304212865+0.9249813374990348j)
22724000000.0,(-0.3872050352609019+0.9252033444630791j)
22726000000.0,(-0.38892787019210295+0.9254196167627724j)
22728000000.0,(-0.39065000013105067+0.9256300231801599j)
22730000000.0,(-0.3923712252084783+0.9258344371879333j)
22732000000.0,(-0.3940913435123964+0.926032737041942j)
22734000000.0,(-0.3958101512133277+0.926224805870641j)
22736000000.0,(-0.39752744269286044+0.9264105317613445j)
22738000000.0,(-0.3992430106754434+0.9265898078431334j)
22740000000.0,(-0.4009566463633469+0.9267625323662889j)
22742000000.0,(-0.4026681395747133+0.9269286087781027j)
22744000000.0,(-0.404377278884599+0.9270879457949384j)
22746000000.0,(-0.4060838517689179+0.9272404574703959j)
22748000000.0,(-0.4077876447511829+0.9273860632594612j)
22750000000.0,(-0.4094884435519363+0.9275246880784977j)
22752000000.0,(-0.411186033240747+0.9276562623609568j)
22754000000.0,(-0.41288019839066686+0.9277807221086878j)
22756000000.0,(-0.41457072323500066+0.927898008938717j)
22758000000.0,(-0.416257391826265+0.9280080701253836j)
22760000000.0,(-0.417939988197193+0.9281108586377216j)
22762000000.0,(-0.41961829652363614+0.9282063331719763j)
22764000000.0,(-0.42129210128920735+0.928294458179148j)
22766000000.0,(-0.4229611874515111+0.9283752038874764j)
22768000000.0,(-0.424625340609793+0.9284485463197564j)
22770000000.0,(-0.42628434717383695+0.9285144673054155j)
22772000000.0,(-0.42793799453393705+0.9285729544872579j)
22774000000.0,(-0.4295860712317624+0.9286240013228076j)
22776000000.0,(-0.4312283671319305+0.9286676070801874j)
22778000000.0,(-0.43286467359409675+0.9287037768284598j)
22780000000.0,(-0.43449478364537253+0.9287325214223942j)
22782000000.0,(-0.4361184921528677+0.9287538574815987j)
22784000000.0,(-0.43773559599616+0.9287678073639913j)
22786000000.0,(-0.43934589423948944+0.928774399133574j)
22788000000.0,(-0.4409491883034659+0.9287736665224914j)
22790000000.0,(-0.4425452821360869+0.9287656488873592j)
22792000000.0,(-0.4441339823828489+0.9287503911598619j)
22794000000.0,(-0.4457150985557459+0.9287279437916214j)
22796000000.0,(-0.4472884432009371+0.9286983626933507j)
22798000000.0,(-0.4488538320648696+0.9286617091683155j)
22800000000.0,(-0.45041108425864834+0.9286180498401414j)
22802000000.0,(-0.4519600224204286+0.9285674565749917j)
22804000000.0,(-0.4535004728756279+0.92851000639819j)
22806000000.0,(-0.4550322657947375+0.9284457814053219j)
22808000000.0,(-0.4565552353485274+0.9283748686679061j)
22810000000.0,(-0.4580692198604323+0.9282973601336958j)
22812000000.0,(-0.45957406195591877+0.9282133525217134j)
22814000000.0,(-0.4610696087086192+0.928122947212097j)
22816000000.0,(-0.4625557117830458+0.9280262501308789j)
22818000000.0,(-0.46403222757367757+0.9279233716298035j)
22820000000.0,(-0.46549901734023624+0.9278144263613073j)
22822000000.0,(-0.46695594733895784+0.927699533148788j)
22824000000.0,(-0.4684028889496839+0.9275788148523129j)
22826000000.0,(-0.46983971879859027+0.9274523982299013j)
22828000000.0,(-0.47126631887638787+0.9273204137945419j)
22830000000.0,(-0.47268257665182717+0.92718299566711j)
22832000000.0,(-0.47408838518035323+0.927040281425345j)
22834000000.0,(-0.4754836432077567+0.9268924119490737j)
22836000000.0,(-0.4768682552686817+0.9267395312618578j)
22838000000.0,(-0.47824213177984903+0.9265817863692518j)
22840000000.0,(-0.47960518912787947+0.9264193270938749j)
22842000000.0,(-0.4809573497515825+0.9262523059074814j)
22844000000.0,(-0.4822985422186138+0.9260808777602534j)
22846000000.0,(-0.4836287012963911+0.9259051999075087j)
22848000000.0,(-0.48494776801717987+0.9257254317340465j)
22850000000.0,(-0.4862556897372638+0.9255417345763446j)
22852000000.0,(-0.48755242019012873+0.9253542715428292j)
22854000000.0,(-0.48883791953358713+0.925163207332438j)
22856000000.0,(-0.49011215439080097+0.9249687080517074j)
22858000000.0,(-0.491375097885145+0.9247709410306049j)
22860000000.0,(-0.4926267296688821+0.9245700746373331j)
22862000000.0,(-0.49386703594562126+0.9243662780923445j)
22864000000.0,(-0.49509600948654503+0.924159721281786j)
22866000000.0,(-0.4963136496403943+0.9239505745706048j)
22868000000.0,(-0.49751996233721985+0.9237390086155512j)
22870000000.0,(-0.4987149600859088+0.9235251941782933j)
22872000000.0,(-0.4998986619655099+0.9233093019388819j)
22874000000.0,(-0.5010710936103873+0.9230915023097803j)
22876000000.0,(-0.5022322871892466+0.9228719652506879j)
22878000000.0,(-0.5033822813780797+0.9226508600843695j)
22880000000.0,(-0.5045211213270882+0.9224283553137116j)
22882000000.0,(-0.5056488586216528+0.9222046184402134j)
22884000000.0,(-0.5067655512374243+0.9219798157841226j)
22886000000.0,(-0.5078712634896176+0.9217541123064168j)
22888000000.0,(-0.5089660659766042+0.9215276714328333j)
22890000000.0,(-0.5100500355178981+0.9213006548801348j)
22892000000.0,(-0.511123255086645+0.9210732224848042j)
22894000000.0,(-0.5121858137367246+0.9208455320343458j)
22896000000.0,(-0.5132378065245904+0.9206177391013766j)
22898000000.0,(-0.5142793344259662+0.920389996880663j)
22900000000.0,(-0.5153105042475408+0.9201624560292881j)
22902000000.0,(-0.5163314285337867+0.9199352645100806j)
22904000000.0,(-0.5173422254690584+0.9197085674384771j)
22906000000.0,(-0.5183430187751076+0.9194825069329472j)
22908000000.0,(-0.5193339376041702+0.919257221969119j)
22910000000.0,(-0.5203151164277836+0.9190328482377363j)
22912000000.0,(-0.5212866949214928+0.9188095180065652j)
22914000000.0,(-0.5222488178456007+0.9185873599863599j)
22916000000.0,(-0.5232016349221422+0.9183664992009999j)
22918000000.0,(-0.5241453007082356+0.9181470568618878j)
22920000000.0,(-0.5250799744659914+0.9179291502467068j)
22922000000.0,(-0.5260058200291434+0.9177128925826057j)
22924000000.0,(-0.5269230056665799+0.9174983929339038j)
22926000000.0,(-0.5278317039429437+0.9172857560943651j)
22928000000.0,(-0.5287320915764812+0.9170750824841145j)
22930000000.0,(-0.5296243492943069+0.9168664680512365j)
22932000000.0,(-0.5305086616852678+0.9166600041781104j)
22934000000.0,(-0.5313852170505692+0.9164557775925104j)
22936000000.0,(-0.5322542072523456+0.9162538702835076j)
22938000000.0,(-0.5331158275603423+0.9160543594221905j)
22940000000.0,(-0.5339702764968779+0.9158573172872263j)
22942000000.0,(-0.534817755680259+0.9156628111952669j)
22944000000.0,(-0.5356584696668119+0.9154709034362051j)
22946000000.0,(-0.5364926257916912+0.9152816512132776j)
22948000000.0,(-0.5373204340086375+0.9150951065880076j)
22950000000.0,(-0.5381421067288289+0.914911316429966j)
22952000000.0,(-0.5389578586589928+0.9147303223713359j)
22954000000.0,(-0.5397679066389279+0.9145521607662548j)
