Frequency,G_off/G_on
20156000000.0,(0.9070362003643728+0.513640919877728j)
20158000000.0,(0.9081445687689594+0.514640154728066j)
20160000000.0,(0.9092836297560978+0.5156387387128771j)
20162000000.0,(0.9104538441365158+0.5166362353995518j)
20164000000.0,(0.9116556773592037+0.5176321915066487j)
20166000000.0,(0.9128895992497414+0.5186261362954904j)
20168000000.0,(0.9141560837247622+0.5196175809484678j)
20170000000.0,(0.9154556084811069+0.5206060179342014j)
20172000000.0,(0.9167886546581928+0.5215909203597753j)
20174000000.0,(0.918155706472026+0.5225717413103212j)
20176000000.0,(0.9195572508192545+0.5235479131763051j)
20178000000.0,(0.9209937768495726+0.5245188469689417j)
20180000000.0,(0.9224657755047553+0.5254839316242564j)
20182000000.0,(0.9239737390225083+0.5264425332963948j)
20184000000.0,(0.925518160403287+0.5273939946408905j)
20186000000.0,(0.9270995328381553+0.5283376340886978j)
20188000000.0,(0.928718349095719+0.529272745111923j)
20190000000.0,(0.9303751008660913+0.5301985954823005j)
20192000000.0,(0.932070278059813+0.5311144265236054j)
20194000000.0,(0.9338043680595846+0.5320194523593257j)
20196000000.0,(0.9355778549226347+0.5329128591570776j)
20198000000.0,(0.9373912185314953+0.5337938043714087j)
20200000000.0,(0.9392449336909264+0.5346614159868069j)
20202000000.0,(0.9411394691686997+0.5355147917629199j)
20204000000.0,(0.9430752866779238+0.5363529984841832j)
20206000000.0,(0.9450528397985932+0.5371750712162683j)
20208000000.0,(0.9470725728360145+0.5379800125719798j)
20210000000.0,(0.9491349196137985+0.5387667919894598j)
20212000000.0,(0.9512403021990979+0.5395343450258123j)
20214000000.0,(0.9533891295578241+0.5402815726695069j)
20216000000.0,(0.9555817961376031+0.5410073406751965j)
20218000000.0,(0.957818680376316+0.5417104789248673j)
20220000000.0,(0.9601001431341323+0.5423897808195275j)
20222000000.0,(0.9624265260470601+0.5430440027059511j)
20224000000.0,(0.9647981498001528+0.543671863343306j)
20226000000.0,(0.9672153123186733+0.5442720434148307j)
20228000000.0,(0.969678286875674+0.5448431850900428j)
20230000000.0,(0.9721873201146807+0.5453838916433303j)
20232000000.0,(0.9747426299863771+0.5458927271351043j)
20234000000.0,(0.9773444035984775+0.5463682161620683j)
20236000000.0,(0.9799927949782637+0.5468088436835066j)
20238000000.0,(0.9826879227476202+0.5472130549308605j)
20240000000.0,(0.9854298677107659+0.5475792554082236j)
20242000000.0,(0.9882186703553296+0.5479058109917407j)
20244000000.0,(0.991054328267864+0.5481910481362456j)
20246000000.0,(0.9939367934654246+0.5484332541978112j)
20248000000.0,(0.9968659696454174+0.5486306778812137j)
20250000000.0,(0.9998417093565052+0.548781529821609j)
20252000000.0,(1.0028638110940775+0.548883983310011j)
20254000000.0,(1.0059320163244794+0.5489361751724054j)
20256000000.0,(1.009046006442998+0.5489362068125551j)
20258000000.0,(1.0122053996714375+0.5488821454287217j)
20260000000.0,(1.0154097479020052+0.5487720254146708j)
20262000000.0,(1.0186585334951865+0.5486038499553798j)
20264000000.0,(1.0219511660402874+0.5483755928278965j)
20266000000.0,(1.0252869790883945+0.5480852004177322j)
20268000000.0,(1.0286652268685847+0.5477305939610213j)
20270000000.0,(1.032085080999411+0.5473096720224759j)
20272000000.0,(1.0355456272088595+0.5468203132188225j)
20274000000.0,(1.0390458620772218+0.5462603791969882j)
20276000000.0,(1.0425846898186084+0.5456277178757657j)
20278000000.0,(1.0461609191180854+0.5449201669590095j)
20280000000.0,(1.0497732600427676+0.5441355577276377j)
20282000000.0,(1.0534203210464652+0.5432717191167517j)
20284000000.0,(1.0571006060888186+0.5423264820831263j)
20286000000.0,(1.0608125118911018+0.5412976842670595j)
20288000000.0,(1.0645543253521388+0.5401831749511788j)
20290000000.0,(1.0683242211489512+0.5389808203172277j)
20292000000.0,(1.072120259547869+0.537688509000109j)
20294000000.0,(1.0759403844528699+0.5363041579365496j)
20296000000.0,(1.079782421718808+0.5348257185036556j)
20298000000.0,(1.083644077757985+0.5332511829403703j)
20300000000.0,(1.0875229384691238+0.5315785910424027j)
20302000000.0,(1.0914164685182484+0.5298060371186075j)
20304000000.0,(1.0953220110012085+0.5279316771940566j)
20306000000.0,(1.09923678751758+0.52595373644213j)
20308000000.0,(1.1031578986854313+0.5238705168249767j)
20310000000.0,(1.1070823251258994+0.5216804049185456j)
20312000000.0,(1.1110069289456932+0.5193818798952156j)
20314000000.0,(1.1149284557444745+0.516973521633782j)
20316000000.0,(1.1188435371725647+0.5144540189232977j)
20318000000.0,(1.1227486940625473+0.5118221777239843j)
20320000000.0,(1.1266403401561154+0.5090769294452319j)
20322000000.0,(1.1305147864448362+0.5062173391975593j)
20324000000.0,(1.1343682461405284+0.5032426139724319j)
20326000000.0,(1.1381968402874878+0.5001521107010186j)
20328000000.0,(1.141996604024998+0.4969453441403869j)
20330000000.0,(1.145763493504368+0.4936219945333536j)
20332000000.0,(1.1494933934601828+0.4901819149862317j)
20334000000.0,(1.1531821254305377+0.4866251385071563j)
20336000000.0,(1.1568254566158418+0.4829518846465266j)
20338000000.0,(1.160419109360268+0.47916256568045273j)
20340000000.0,(1.1639587712342518+0.47525779227799003j)
20342000000.0,(1.1674401056905204+0.4712383785933835j)
20344000000.0,(1.1708587632601852+0.46710534672564435j)
20346000000.0,(1.174210393249353+0.46285993048946406j)
20348000000.0,(1.1774906558907223+0.4585035784438809j)
20350000000.0,(1.180695234898709+0.4540379561281555j)
20352000000.0,(1.1838198503709252+0.44946494745807075j)
20354000000.0,(1.1868602719733754+0.44478665524029587j)
20356000000.0,(1.1898123323416383+0.44000540076754685j)
20358000000.0,(1.1926719406256414+0.4351237224630154j)
20360000000.0,(1.1954350961014935+0.43014437354885166j)
20362000000.0,(1.1980979017703175+0.4250703187203788j)
20364000000.0,(1.200656577861186+0.4199047298150666j)
20366000000.0,(1.2031074751531328+0.41465098047307j)
20368000000.0,(1.2054470880299637+0.40931263979422866j)
20370000000.0,(1.2076720671811298+0.4038934650047704j)
20372000000.0,(1.2097792318624043+0.39839739315540995j)
20374000000.0,(1.2117655816314965+0.3928285318810464j)
20376000000.0,(1.2136283074760617+0.3871911492606577j)
20378000000.0,(1.215364802254807+0.3814896628242078j)
20380000000.0,(1.2169726703765844+0.37572862776128546j)
20382000000.0,(1.218449736647381+0.3699127243936556j)
20384000000.0,(1.2197940542210195+0.3640467449808679j)
20386000000.0,(1.2210039115959928+0.3581355799343572j)
20388000000.0,(1.2220778386082136+0.3521842035210708j)
20390000000.0,(1.2230146113773717+0.34619765914242584j)
20392000000.0,(1.2238132561730375+0.3401810442783023j)
20394000000.0,(1.2244730521754457+0.3341394951887325j)
20396000000.0,(1.2249935331150308+0.3280781714679401j)
20398000000.0,(1.2253744877839927+0.32200224054635623j)
20400000000.0,(1.225615959422494+0.31591686223621224j)
20402000000.0,(1.2257182439912597+0.30982717341526733j)
20404000000.0,(1.2256818873513549+0.3037382729412026j)
20406000000.0,(1.2255076813805634+0.29765520688625396j)
20408000000.0,(1.225196659064024+0.2915829541777756j)
20410000000.0,(1.2247500886044729+0.2855264127257565j)
20412000000.0,(1.2241694666045215+0.2794903861128497j)
20414000000.0,(1.2234565103797517+0.2734795709163909j)
20416000000.0,(1.2226131494670491+0.2674985447252002j)
20418000000.0,(1.2216415163973602+0.2615517549068381j)
20420000000.0,(1.2205439368060325+0.25564350817348597j)
20422000000.0,(1.2193229189569539+0.2497779609868862j)
20424000000.0,(1.2179811427589178+0.24395911083488503j)
20426000000.0,(1.2165214483539664+0.23819078840419997j)
20428000000.0,(1.2149468243579342+0.23247665066616616j)
20430000000.0,(1.213260395833081+0.22682017488450942j)
20432000000.0,(1.2114654120715842+0.2212246535467392j)
20434000000.0,(1.2095652342668084+0.21569319021360672j)
20436000000.0,(1.2075633231467755+0.21022869627434443j)
20438000000.0,(1.2054632266411387+0.20483388858910623j)
20440000000.0,(1.2032685676493495+0.1995112879942597j)
20442000000.0,(1.2009830319736057+0.19426321864093676j)
20444000000.0,(1.1986103564757127+0.18909180813260026j)
20446000000.0,(1.1961543175122349+0.18399898842330561j)
20448000000.0,(1.1936187196973205+0.17898649743488595j)
20450000000.0,(1.1910073850374476+0.1740558813484167j)
20452000000.0,(1.1883241424771254+0.16920849752305026j)
20454000000.0,(1.1855728178893332+0.16444551799362125j)
20456000000.0,(1.182757224539312+0.15976793349728444j)
20458000000.0,(1.1798811540452059+0.15517655797883217j)
20460000000.0,(1.1769483678541162+0.1506720335242177j)
20462000000.0,(1.1739625892473855+0.14625483567215294j)
20464000000.0,(1.1709274958843812+0.14192527905438054j)
20466000000.0,(1.167846712889809+0.13768352331635775j)
20468000000.0,(1.1647238064855652+0.1335295792715275j)
20470000000.0,(1.1615622781644892+0.1294633152440932j)
20472000000.0,(1.1583655593999742+0.12548446355718668j)
20474000000.0,(1.1551370068823634+0.12159262712550571j)
20476000000.0,(1.1518798982703236+0.1177872861138291j)
20478000000.0,(1.148597428442976+0.11406780462527963j)
20480000000.0,(1.1452927062364993+0.11043343738576025j)
20482000000.0,(1.1419687516471053+0.10688333639357643j)
20484000000.0,(1.1386284934808366+0.10341655750588893j)
20486000000.0,(1.135274767429412+0.10003206693625151j)
20488000000.0,(1.1319103145504177+0.096728747640072j)
20490000000.0,(1.1285377801294694+0.0935054055673731j)
20492000000.0,(1.1251597129014874+0.09036077576468286j)
20494000000.0,(1.1217785646080267+0.08729352831026367j)
20496000000.0,(1.1183966898675186+0.08430227406915969j)
20498000000.0,(1.1150163463354277+0.08138557025670559j)
20500000000.0,(1.111639695131613+0.07854192580118548j)
20502000000.0,(1.1082688015125748+0.07576980649824197j)
20504000000.0,(1.1049056357668452+0.0730676399514375j)
20506000000.0,(1.1015520743123732+0.07043382029501355j)
20508000000.0,(1.098209900975516+0.06786671269643295j)
20510000000.0,(1.09488080843202+0.06536465763767967j)
20512000000.0,(1.091566399791227+0.06292597497556177j)
20514000000.0,(1.088268190305637+0.06054896778240759j)
20516000000.0,(1.0849876091888757+0.05823192596955992j)
20518000000.0,(1.0817260015260604+0.055973129696995576j)
20520000000.0,(1.0784846302615063+0.05377085257317286j)
20522000000.0,(1.0752646782496662+0.05162336464991688j)
20524000000.0,(1.0720672503561532+0.049528935217738504j)
20526000000.0,(1.0688933755966143+0.047485835407482545j)
20528000000.0,(1.0657440093021555+0.04549234060461799j)
20530000000.0,(1.0626200353008928+0.043546732682813866j)
20532000000.0,(1.0595222681060839+0.04164730206371289j)
20534000000.0,(1.0564514551021176+0.0397923496100049j)
20536000000.0,(1.0534082787204446+0.03798018835903774j)
20538000000.0,(1.0503933585982896+0.03620914510428857j)
20540000000.0,(1.0474072537137253+0.03447756183204119j)
20542000000.0,(1.0444504644913684+0.0327837970206129j)
20544000000.0,(1.041523434873613+0.03112622680941091j)
20546000000.0,(1.0386265543529296+0.029503246045026407j)
20548000000.0,(1.0357601599613353+0.027913269211449175j)
20550000000.0,(1.0329245382136785+0.02635473125135292j)
20552000000.0,(1.0301199270018766+0.024826088285236598j)
20554000000.0,(1.0273465174377212+0.023325818235029987j)
20556000000.0,(1.0246044556422824+0.021852421358576766j)
20558000000.0,(1.0218938444803554+0.02040442070120392j)
20560000000.0,(1.0192147452387414+0.018980362470371284j)
20562000000.0,(1.0165671792475048+0.01757881633917288j)
20564000000.0,(1.0139511294436416+0.016198375684237452j)
20566000000.0,(1.0113665418768754+0.014837657763346489j)
20568000000.0,(1.0088133271575526+0.013495303837855889j)
20570000000.0,(1.0062913618468308+0.012169979244784655j)
20572000000.0,(1.0038004897895578+0.010860373423197959j)
20574000000.0,(1.001340523390421+0.009565199899295537j)
20576000000.0,(0.9989112448341175+0.00828319623439216j)
20578000000.0,(0.9965124072504236+0.007013123939758647j)
20580000000.0,(0.9941437358251859+0.005753768362086142j)
20582000000.0,(0.9918049288583535+0.004503938543129318j)
20584000000.0,(0.9894956587702739+0.003262467056881552j)
20586000000.0,(0.9872155730575589+0.002028209827452051j)
20588000000.0,(0.9849642951998905+0.0008000459306192962j)
20590000000.0,(0.9827414255192091-0.0004231226181348703j)
20592000000.0,(0.9805465419927558-0.0016423710864832768j)
20594000000.0,(0.9783792010215068-0.002858752256535609j)
20596000000.0,(0.9762389381555444-0.004073296662238543j)
20598000000.0,(0.9741252687779548-0.005287012830734164j)
20600000000.0,(0.9720376887488436-0.006500887525662647j)
20602000000.0,(0.9699756750110894-0.007715885990531045j)
20604000000.0,(0.9679386861594481-0.008932952190397782j)
20606000000.0,(0.96592616297463-0.010153009050251786j)
20608000000.0,(0.9639375289239758-0.011376958688576784j)
20610000000.0,(0.9619721906303393-0.012605682644705692j)
20612000000.0,(0.9600295383107885-0.013840042098677367j)
20614000000.0,(0.9581089461867232-0.015080878082406698j)
20616000000.0,(0.9562097728669927-0.016329011681076155j)
20618000000.0,(0.9543313617055844-0.017585244223743815j)
20620000000.0,(0.9524730411354388-0.01885035746225937j)
20622000000.0,(0.9506341249799304-0.020125113737647433j)
20624000000.0,(0.9488139127435319-0.02141025613320757j)
20626000000.0,(0.9470116898831678-0.022706508613648813j)
20628000000.0,(0.9452267280617356-0.024014576149648737j)
20630000000.0,(0.9434582853852647-0.025335144827295295j)
20632000000.0,(0.9417056066251472-0.026668881941933988j)
20634000000.0,(0.9399679234268739-0.028016436076003463j)
20636000000.0,(0.9382444545066766-0.029378437160507483j)
20638000000.0,(0.9365344058374582-0.030755496519819812j)
20640000000.0,(0.9348369708253818-0.03214820689958376j)
20642000000.0,(0.9331513304784587-0.03355714247751426j)
20644000000.0,(0.931476653568464-0.034982858856965136j)
20646000000.0,(0.9298120967874894-0.03642589304317613j)
20648000000.0,(0.9281568049004176-0.03788676340216044j)
20650000000.0,(0.9265099108945899-0.03936596960224491j)
20652000000.0,(0.9248705361279177-0.04086399253832007j)
20654000000.0,(0.9232377904766725-0.04238129423890574j)
20656000000.0,(0.9216107724841601-0.04391831775618199j)
20658000000.0,(0.919988569511486-0.045475487039183235j)
20660000000.0,(0.9183702578915778-0.047053206790395534j)
20662000000.0,(0.916754903087626-0.048651862306045596j)
20664000000.0,(0.9151415598570803-0.05027181930041171j)
20666000000.0,(0.9135292724223188-0.05191342371453221j)
20668000000.0,(0.9119170746490901-0.053577001509732325j)
20670000000.0,(0.9103039902337966-0.055262858446437316j)
20672000000.0,(0.908689032900685-0.05697127984877751j)
20674000000.0,(0.9070712066099653-0.058702530355542334j)
20676000000.0,(0.9054495057778746-0.06045685365808452j)
20678000000.0,(0.903822915509662-0.062234472225815955j)
20680000000.0,(0.9021904118464594-0.06403558701998803j)
20682000000.0,(0.9005509620269616-0.06586037719648752j)
20684000000.0,(0.8989035247648213-0.06770899979843394j)
20686000000.0,(0.8972470505426253-0.06958158943939725j)
20688000000.0,(0.8955804819232978-0.07147825797811122j)
20690000000.0,(0.8939027538797233-0.07339909418559368j)
20692000000.0,(0.8922127941433697-0.07534416340563795j)
20694000000.0,(0.8905095235726339-0.07731350720967489j)
20696000000.0,(0.8887918565415986-0.07930714304705838j)
20698000000.0,(0.8870587013498542-0.08132506389185985j)
20700000000.0,(0.8853089606539802-0.08336723788731182j)
20702000000.0,(0.8835415319212447-0.0854336079890707j)
20704000000.0,(0.8817553079060242-0.08752409160851603j)
20706000000.0,(0.8799491771493972-0.08963858025734253j)
20708000000.0,(0.8781220245023064-0.09177693919473688j)
20710000000.0,(0.8762727316726264-0.09393900707846685j)
20712000000.0,(0.874400177796421-0.09612459562124787j)
20714000000.0,(0.8725032400335944-0.09833348925378262j)
20716000000.0,(0.8705807941880945-0.10056544479589766j)
20718000000.0,(0.8686317153527392-0.10282019113723258j)
20720000000.0,(0.8666548785786826-0.10509742892895763j)
20722000000.0,(0.8646491595694472-0.10739683028802079j)
20724000000.0,(0.8626134353993817-0.10971803851544222j)
20726000000.0,(0.8605465852563281-0.11206066783018952j)
20728000000.0,(0.8584474912081921-0.11442430312017925j)
20730000000.0,(0.8563150389930275-0.11680849971195584j)
20732000000.0,(0.8541481188321727-0.11921278316060553j)
20734000000.0,(0.8519456262658749-0.12163664906145699j)
20736000000.0,(0.8497064630107598-0.12407956288512066j)
20738000000.0,(0.8474295378384065-0.1265409598374017j)
20740000000.0,(0.8451137674742085-0.12902024474561216j)
20742000000.0,(0.8427580775155926-0.13151679197277893j)
20744000000.0,(0.8403614033685974-0.13402994536122892j)
20746000000.0,(0.8379226912016958-0.13655901820698765j)
20748000000.0,(0.8354408989156784-0.1391032932664009j)
20750000000.0,(0.8329149971283021-0.14166202279633874j)
20752000000.0,(0.830343970172334-0.14423442862929509j)
20754000000.0,(0.8277268171055219-0.14681970228463534j)
20756000000.0,(0.8250625527309349-0.1494170051171933j)
20758000000.0,(0.8223502086260391-0.15202546850433327j)
20760000000.0,(0.8195888341787854-0.15464419407254418j)
20762000000.0,(0.8167774976289022-0.1572722539645218j)
20764000000.0,(0.8139152871125256-0.15990869114763878j)
20766000000.0,(0.8110013117082036-0.16255251976459056j)
20768000000.0,(0.8080347024822637-0.16520272552691492j)
20770000000.0,(0.8050146135314621-0.16785826615198063j)
20772000000.0,(0.8019402230207677-0.17051807184393128j)
20774000000.0,(0.7988107342140954-0.17318104581895158j)
20776000000.0,(0.7956253764957492-0.17584606487511956j)
20778000000.0,(0.7923834063802931-0.17851198000696575j)
20780000000.0,(0.7890841085085455-0.18117761706475313j)
20782000000.0,(0.7857267966273567-0.18384177745834668j)
20784000000.0,(0.7823108145508204-0.18650323890542062j)
20786000000.0,(0.7788355371005532-0.18916075622360068j)
20788000000.0,(0.7753003710226825-0.19181306216601962j)
20790000000.0,(0.7717047558791814-0.19445886829960263j)
20792000000.0,(0.7680481649112192-0.19709686592528053j)
20794000000.0,(0.7643301058721997-0.19972572703916905j)
20796000000.0,(0.7605501218282241-0.20234410533362296j)
20798000000.0,(0.7567077919237223-0.2049506372369292j)
20800000000.0,(0.7528027321100856-0.20754394299026407j)
20802000000.0,(0.7488345958351659-0.2101226277604048j)
20804000000.0,(0.7448030746915982-0.2126852827865517j)
20806000000.0,(0.7407078990219704-0.2152304865594822j)
20808000000.0,(0.7365488384789614-0.2177568060311413j)
20810000000.0,(0.7323257025386604-0.22026279785264033j)
20812000000.0,(0.7280383409653929-0.22274700963852836j)
20814000000.0,(0.723686644226486-0.2252079812550865j)
20816000000.0,(0.7192705438555353-0.2276442461302947j)
20818000000.0,(0.714790012762854-0.23005433258301755j)
20820000000.0,(0.7102450654919351-0.23243676516888181j)
20822000000.0,(0.7056357584208893-0.23479006604022165j)
20824000000.0,(0.7009621899079697-0.23711275631740972j)
20826000000.0,(0.6962245003804556-0.2394033574688239j)
20828000000.0,(0.6914228723663158-0.24166039269664982j)
20830000000.0,(0.68655753046824-0.24388238832567824j)
20832000000.0,(0.6816287412797867-0.2460678751922232j)
20834000000.0,(0.6766368132435671-0.24821539003026635j)
20836000000.0,(0.6715820964515492-0.25032347685192646j)
20838000000.0,(0.6664649823877392-0.25239068831934786j)
20840000000.0,(0.6612859036136618-0.2544155871051204j)
20842000000.0,(0.6560453333972327-0.2563967472383597j)
20844000000.0,(0.6507437852857868-0.25833275543361767j)
20846000000.0,(0.6453818126241797-0.26022221239983206j)
20848000000.0,(0.639960008019055-0.2620637341265829j)
20850000000.0,(0.6344790027505136-0.2638559531449877j)
20852000000.0,(0.628939466132591-0.2655975197606467j)
20854000000.0,(0.6233421048240738-0.26728710325612776j)
20856000000.0,(0.6176876620913542-0.2689233930605884j)
20858000000.0,(0.6119769170251312-0.2705050998842205j)
20860000000.0,(0.6062106837129159-0.2720309568153313j)
20862000000.0,(0.6003898103694029-0.2734997203779837j)
20864000000.0,(0.5945151784268897-0.27491017154824954j)
20866000000.0,(0.5885877015880276-0.27626111672726883j)
20868000000.0,(0.5826083248432758-0.27755138866943796j)
20870000000.0,(0.5765780234555226-0.27877984736420286j)
20872000000.0,(0.5704978019144052-0.2799453808700839j)
20874000000.0,(0.564368692862924-0.2810469060997013j)
20876000000.0,(0.5581917559990063-0.28208336955474445j)
20878000000.0,(0.5519680769547083-0.2830537480099693j)
20880000000.0,(0.5456987661557873-0.2839570491454816j)
20882000000.0,(0.5393849576643882-0.2847923121267169j)
20884000000.0,(0.5330278080076064-0.2855586081316936j)
20886000000.0,(0.5266284949946878-0.2862550408252723j)
20888000000.0,(0.5201882165256222-0.28688074678032033j)
20890000000.0,(0.5137081893938545-0.287434895845823j)
20892000000.0,(0.5071896480858308-0.28791669146215854j)
20894000000.0,(0.500633843580034-0.28832537092388j)
20896000000.0,(0.4940420421481401-0.288660205590516j)
20898000000.0,(0.4874155241608484-0.288920501046026j)
20900000000.0,(0.48075558290089604-0.2891055972076975j)
20902000000.0,(0.4740635233856785-0.2892148683853892j)
20904000000.0,(0.4673406612018293-0.2892477232921655j)
20906000000.0,(0.4605883213540195-0.2892036050074683j)
20908000000.0,(0.4538078371301568-0.28908199089410025j)
20910000000.0,(0.44700054898505054-0.2888823924703857j)
20912000000.0,(0.44016780344452405-0.2886043552389814j)
20914000000.0,(0.43331095203183206-0.28824745847389244j)
20916000000.0,(0.42643135021814693-0.2878113149673347j)
20918000000.0,(0.41953035639874936-0.287295570738156j)
20920000000.0,(0.4126093308964512-0.286699904703598j)
20922000000.0,(0.40566963499365494-0.2860240283162327j)
20924000000.0,(0.39871262999433954-0.28526768516796336j)
20926000000.0,(0.391739676317131-0.28443065056301753j)
20928000000.0,(0.3847521326205072-0.283512731061897j)
20930000000.0,(0.37775135496105255-0.28251376399827016j)
20932000000.0,(0.3707386959855675-0.28143361697082125j)
20934000000.0,(0.3637155041577079-0.2802721873120681j)
20936000000.0,(0.35668312301972055-0.2790294015361806j)
20938000000.0,(0.34964289048971553-0.2777052147678128j)
20940000000.0,(0.34259613819480733-0.2762996101539663j)
20942000000.0,(0.3355441908403433-0.2748125982608777j)
20944000000.0,(0.32848836561532785-0.2732442164579049j)
20946000000.0,(0.32142997163404996-0.2715945282903606j)
20948000000.0,(0.3143703094138098-0.26986362284320387j)
20950000000.0,(0.3073106703885575-0.2680516140974678j)
20952000000.0,(0.3002523364581464-0.26615864028125796j)
20954000000.0,(0.2931965795728271-0.26418486321710516j)
20956000000.0,(0.286144661352514-0.2621304676674109j)
20958000000.0,(0.2790978327402809-0.2599956606796656j)
20960000000.0,(0.2720573336894628-0.25778067093306567j)
20962000000.0,(0.2650243928836708-0.2554857480880877j)
20964000000.0,(0.2580002274889599-0.2531111621405279j)
20966000000.0,(0.2509860429373273-0.25065720278143283j)
20968000000.0,(0.24398303274066294-0.24812417876429793j)
20970000000.0,(0.23699237833421796-0.24551241728082634j)
20972000000.0,(0.2300152489486138-0.24282226334648233j)
20974000000.0,(0.2230528015093669-0.24005407919699484j)
20976000000.0,(0.2161061805628686-0.23720824369690133j)
20978000000.0,(0.20917651822772337-0.23428515176114478j)
20980000000.0,(0.2022649341703211-0.23128521379067027j)
20982000000.0,(0.1953725356034909-0.22820885512289102j)
20984000000.0,(0.18850041730706416-0.22505651549782643j)
20986000000.0,(0.18164966166915797-0.2218286485406404j)
20988000000.0,(0.17482133874697314-0.21852572126124153j)
20990000000.0,(0.16801650634589516-0.21514821357153424j)
20992000000.0,(0.1612362101156768-0.21169661782084548j)
20994000000.0,(0.1544814836624795-0.20817143834998098j)
20996000000.0,(0.14775334867555145-0.2045731910643055j)
20998000000.0,(0.14105281506732104-0.20090240302616894j)
21000000000.0,(0.13438088112569252-0.19715961206694882j)
