Frequency,G_off/G_on
20202000000.0,(0.8935295983815918+0.4433915277917331j)
20204000000.0,(0.893410739928483+0.4438394426830725j)
20206000000.0,(0.8932977623879191+0.44430138318316076j)
20208000000.0,(0.8931910611801509+0.4447774354907312j)
20210000000.0,(0.8930910402135945+0.4452676798576897j)
20212000000.0,(0.892998111952445+0.44577219026245724j)
20214000000.0,(0.8929126974767677+0.44629103407314474j)
20216000000.0,(0.8928352265345465+0.44682427170048844j)
20218000000.0,(0.8927661375851408+0.44737195624049203j)
20220000000.0,(0.8927058778335765+0.44793413310673846j)
20222000000.0,(0.8926549032550899+0.4485108396523587j)
20224000000.0,(0.8926136786092991+0.4491021047816559j)
20226000000.0,(0.8925826774433859+0.44970794855141866j)
20228000000.0,(0.8925623820836195+0.4503283817619716j)
20230000000.0,(0.8925532836145518+0.4509634055380407j)
20232000000.0,(0.8925558818451957+0.4516130108995441j)
20234000000.0,(0.8925706852614582+0.4522771783224414j)
20236000000.0,(0.8925982109641044+0.4529558772898123j)
20238000000.0,(0.8926389845914907+0.45364906583336756j)
20240000000.0,(0.8926935402263002+0.4543566900656301j)
20242000000.0,(0.8927624202854928+0.4550786837030676j)
20244000000.0,(0.8928461753926599+0.4558149675804946j)
20246000000.0,(0.89294536423197+0.4565654491571018j)
20248000000.0,(0.8930605533828692+0.4573300220145256j)
20250000000.0,(0.8931923171346963+0.4581085653474102j)
20252000000.0,(0.8933412372803576+0.4589009434469658j)
20254000000.0,(0.893507902888196+0.45970700517807916j)
20256000000.0,(0.8936929100511943+0.4605265834505907j)
20258000000.0,(0.8938968616126354+0.4613594946854016j)
20260000000.0,(0.8941203668673527+0.4622055382761422j)
20262000000.0,(0.8943640412377016+0.4630644960471872j)
20264000000.0,(0.8946285059233791+0.46393613170886666j)
20266000000.0,(0.8949143875242549+0.4648201903107967j)
20268000000.0,(0.8952223176353464+0.46571639769430445j)
20270000000.0,(0.895552932413131+0.4666244599450099j)
20272000000.0,(0.8959068721123727+0.4675440628466812j)
20274000000.0,(0.8962847805926877+0.4684748713375658j)
20276000000.0,(0.89668730479409+0.46941652897046426j)
20278000000.0,(0.897115094180794+0.47036865737789485j)
20280000000.0,(0.8975688001525945+0.4713308557437681j)
20282000000.0,(0.8980490754231809+0.47230270028307386j)
20284000000.0,(0.8985565733647963+0.47328374373114995j)
20286000000.0,(0.8990919473187095+0.47427351484419283j)
20288000000.0,(0.8996558498710217+0.47527151791273314j)
20290000000.0,(0.9002489320934018+0.4762772322898855j)
20292000000.0,(0.9008718427484275+0.4772901119362531j)
20294000000.0,(0.9015252274592653+0.478309584983444j)
20296000000.0,(0.9022097278435394+0.47933505331822135j)
20298000000.0,(0.9029259806113121+0.4803658921893916j)
20300000000.0,(0.9036746166272124+0.4814014498395887j)
20302000000.0,(0.9044562599368471+0.48244104716418207j)
20304000000.0,(0.9052715267577607+0.4834839773995958j)
20306000000.0,(0.9061210244353133+0.48452950584337934j)
20308000000.0,(0.9070053503639963+0.4855768696084183j)
20310000000.0,(0.907925090874825+0.4866252774137196j)
20312000000.0,(0.9088808200896047+0.4876739094142401j)
20314000000.0,(0.9098730987430117+0.48872191707225987j)
20316000000.0,(0.9109024729735905+0.48976842307281865j)
20318000000.0,(0.9119694730849293+0.4908125212857537j)
20320000000.0,(0.9130746122784509+0.49185327677686924j)
20322000000.0,(0.9142183853594275+0.4928897258707761j)
20324000000.0,(0.915401267418007+0.4939208762679112j)
20326000000.0,(0.9166237124872297+0.4949457072182181j)
20328000000.0,(0.9178861521801953+0.4959631697539379j)
20330000000.0,(0.9191889943087334+0.49697218698389367j)
20332000000.0,(0.9205326214861289+0.497971654451593j)
20334000000.0,(0.9219173897166447+0.49896044055938604j)
20336000000.0,(0.9233436269747768+0.4999373870608236j)
20338000000.0,(0.9248116317773828+0.500901309623246j)
20340000000.0,(0.9263216717520016+0.5018509984625069j)
20342000000.0,(0.9278739822048914+0.5027852190515941j)
20344000000.0,(0.9294687646924836+0.5037027129047517j)
20346000000.0,(0.9311061856001387+0.5046021984385244j)
20348000000.0,(0.9327863747322667+0.5054823719109666j)
20350000000.0,(0.9345094239180367+0.5063419084400358j)
20352000000.0,(0.936275385637054+0.507179463101977j)
20354000000.0,(0.9380842716695428+0.5079936721102558j)
20356000000.0,(0.9399360517756857+0.5087831540753441j)
20358000000.0,(0.9418306524089084+0.5095465113453929j)
20360000000.0,(0.9437679554679952+0.5102823314275376j)
20362000000.0,(0.9457477970929994+0.5109891884892807j)
20364000000.0,(0.9477699665100005+0.5116656449390855j)
20366000000.0,(0.9498342049297862+0.5123102530849926j)
20368000000.0,(0.9519402045055835+0.5129215568697262j)
20370000000.0,(0.954087607354954+0.5134980936804285j)
20372000000.0,(0.9562760046509582+0.5140383962307925j)
20374000000.0,(0.9585049357876441+0.5145409945130205j)
20376000000.0,(0.9607738876248484+0.5150044178166595j)
20378000000.0,(0.9630822938172008+0.5154271968110202j)
20380000000.0,(0.9654295342320925+0.5158078656874981j)
20382000000.0,(0.9678149344612299+0.5161449643577807j)
20384000000.0,(0.970237765430198+0.5164370407035422j)
20386000000.0,(0.9726972431102573+0.5166826528729003j)
20388000000.0,(0.975192528336362+0.5168803716185466j)
20390000000.0,(0.9777227267351062+0.5170287826721538j)
20392000000.0,(0.98028688876603+0.5171264891493289j)
20394000000.0,(0.9828840098793775+0.5171721139790997j)
20396000000.0,(0.9855130307930591+0.5171643023516279j)
20398000000.0,(0.9881728378911919+0.5171017241775979j)
20400000000.0,(0.9908622637462015+0.516983076552485j)
20402000000.0,(0.9935800877660389+0.5168070862187083j)
20404000000.0,(0.9963250369676294+0.5165725120184924j)
20406000000.0,(0.9990957868772146+0.5162781473301059j)
20408000000.0,(1.0018909625577714+0.5159228224800446j)
20410000000.0,(1.0047091397632044+0.5155054071236308j)
20412000000.0,(1.0075488462184996+0.515024812586457j)
20414000000.0,(1.0104085630245452+0.5144799941591077j)
20416000000.0,(1.0132867261857765+0.5138699533375887j)
20418000000.0,(1.0161817282583294+0.5131937400020056j)
20420000000.0,(1.019091920115835+0.5124504545260922j)
20422000000.0,(1.0220156128295064+0.511639249810372j)
20424000000.0,(1.0249510796586647+0.5107593332318998j)
20426000000.0,(1.0278965581473487+0.5098099685037615j)
20428000000.0,(1.0308502523221952+0.5087904774377666j)
20430000000.0,(1.0338103349863117+0.5077002416040762j)
20432000000.0,(1.036774950103428+0.5065387038818221j)
20434000000.0,(1.0397422152662117+0.5053053698951684j)
20436000000.0,(1.0427102242422264+0.5039998093296403j)
20438000000.0,(1.0456770495906917+0.5026216571239892j)
20440000000.0,(1.0486407453428397+0.5011706145333091j)
20442000000.0,(1.0515993497384148+0.4996464500596145j)
20444000000.0,(1.0545508880105872+0.4980490002465736j)
20446000000.0,(1.057493375211342+0.4963781703356233j)
20448000000.0,(1.0604248190692467+0.49463393478122913j)
20450000000.0,(1.063343222871347+0.49281633762358873j)
20452000000.0,(1.0662465883608712+0.49092549271764974j)
20454000000.0,(1.069132918642359+0.48896158381785704j)
20456000000.0,(1.0720002210858397+0.4869248645186179j)
20458000000.0,(1.0748465102217117+0.48481565805102744j)
20460000000.0,(1.0776698106180613+0.4826343569369499j)
20462000000.0,(1.0804681597322754+0.4803814225020922j)
20464000000.0,(1.0832396107289688+0.4780573842502467j)
20466000000.0,(1.0859822352564372+0.4756628391013783j)
20468000000.0,(1.0886941261740946+0.4731984504967431j)
20470000000.0,(1.091373400223616+0.4706649473746856j)
20472000000.0,(1.0940182006368122+0.4680631230212181j)
20474000000.0,(1.0966266996736072+0.46539383379990307j)
20476000000.0,(1.0991971010838304+0.46265799776594846j)
20478000000.0,(1.1017276424869502+0.4598565931697959j)
20480000000.0,(1.104216597664257+0.45699065685579293j)
20482000000.0,(1.1066622787584557+0.45406128256185274j)
20484000000.0,(1.1090630383760505+0.4510696191262398j)
20486000000.0,(1.1114172715883819+0.4480168686078652j)
20488000000.0,(1.1137234178276263+0.4449042843266382j)
20490000000.0,(1.1159799626745455+0.44173316883057956j)
20492000000.0,(1.1181854395352595+0.43850487179651576j)
20494000000.0,(1.1203384312047746+0.43522078787123586j)
20496000000.0,(1.122437571315486+0.4318823544600424j)
20498000000.0,(1.124481545669342+0.42849104946962774j)
20500000000.0,(1.126469093452806+0.4250483890121748j)
20502000000.0,(1.128399008334216+0.42155592507752493j)
20504000000.0,(1.130270139443563+0.41801524318015565j)
20506000000.0,(1.1320813922351518+0.41442795998759485j)
20508000000.0,(1.1338317292339823+0.41079572093674477j)
20510000000.0,(1.1355201706671025+0.40712019784441367j)
20512000000.0,(1.1371457949815336+0.40340308651816065j)
20514000000.0,(1.1387077392507114+0.39964610437332904j)
20516000000.0,(1.140205199471713+0.395850988061919j)
20518000000.0,(1.1416374307558277+0.39201949111867884j)
20520000000.0,(1.1430037474153085+0.3881533816295442j)
20522000000.0,(1.1443035229493794+0.3842544399272514j)
20524000000.0,(1.1455361899328007+0.38032445631867995j)
20526000000.0,(1.146701239810487+0.37636522884816226j)
20528000000.0,(1.1477982226018422+0.3723785611007066j)
20530000000.0,(1.148826746518622+0.3683662600487629j)
20532000000.0,(1.1497864775002595+0.3643301339458554j)
20534000000.0,(1.150677138670667+0.3602719902700898j)
20536000000.0,(1.151498509720632+0.35619363372024426j)
20538000000.0,(1.152250426219948+0.35209686426684017j)
20540000000.0,(1.1529327788634531+0.34798347526029294j)
20542000000.0,(1.1535455126551857+0.34385525159795494j)
20544000000.0,(1.1540886260348096+0.3397139679515693j)
20546000000.0,(1.1545621699504716+0.3355613870563869j)
20548000000.0,(1.1549662468821948+0.33139925806292747j)
20550000000.0,(1.1553010098198357+0.32722931495211643j)
20552000000.0,(1.1555666611995798+0.3230532750142803j)
20554000000.0,(1.1557634518028423+0.31887283739226063j)
20556000000.0,(1.1558916796213576+0.31468968168868716j)
20558000000.0,(1.1559516886920977+0.3105054666372382j)
20560000000.0,(1.1559438679055865+0.30632182883754727j)
20562000000.0,(1.1558686497909951+0.30214038155321293j)
20564000000.0,(1.1557265092813096+0.2979627135722253j)
20566000000.0,(1.1555179624616945+0.2937903881289682j)
20568000000.0,(1.1552435653040436+0.289624941886818j)
20570000000.0,(1.154903912390552+0.285467883980244j)
20572000000.0,(1.1544996356289976+0.2813206951152034j)
20574000000.0,(1.1540314029622643+0.27718482672653366j)
20576000000.0,(1.1534999170744817+0.27306170019095644j)
20578000000.0,(1.152905914096009+0.2689527060942447j)
20580000000.0,(1.1522501623093409+0.2648592035510396j)
20582000000.0,(1.1515334608578496+0.26078251957576243j)
20584000000.0,(1.1507566384591488+0.25672394850302754j)
20586000000.0,(1.1499205521247062+0.2526847514559328j)
20588000000.0,(1.149026085887192+0.24866615586059954j)
20590000000.0,(1.1480741495369269+0.24466935500530923j)
20592000000.0,(1.1470656773686512+0.24069550764259892j)
20594000000.0,(1.146001626939702+0.23674573763267892j)
20596000000.0,(1.1448829778405898+0.23282113362655596j)
20598000000.0,(1.1437107304788219+0.22892274878725793j)
20600000000.0,(1.1424859048767269+0.2250516005476015j)
20602000000.0,(1.1412095394839283+0.22120867040295547j)
20604000000.0,(1.1398826900050136+0.21739490373750917j)
20606000000.0,(1.1385064282428516+0.2136112096825892j)
20608000000.0,(1.1370818409579357+0.20985846100560931j)
20610000000.0,(1.1356100287440405+0.20613749402830087j)
20612000000.0,(1.1340921049204036+0.2024491085729047j)
20614000000.0,(1.1325291944405989+0.19879406793507728j)
20616000000.0,(1.1309224328181722+0.19517309888230247j)
20618000000.0,(1.1292729650690827+0.19158689167667067j)
20620000000.0,(1.1275819446709352+0.18803610012093563j)
20622000000.0,(1.1258505325389325+0.18452134162681924j)
20624000000.0,(1.1240798960184624+0.1810431973045932j)
20626000000.0,(1.1222712078941688+0.1776022120730272j)
20628000000.0,(1.1204256454153607+0.17419889478883993j)
20630000000.0,(1.118544389337555+0.17083371839485864j)
20632000000.0,(1.116628622979966+0.16750712008613874j)
20634000000.0,(1.114679531298697+0.16421950149334988j)
20636000000.0,(1.1126982999754214+0.160971228882793j)
20638000000.0,(1.1106861145212947+0.15776263337245336j)
20640000000.0,(1.1086441593958614+0.154594011163553j)
20642000000.0,(1.1065736171407083+0.15146562378710535j)
20644000000.0,(1.1044756675276157+0.14837769836502115j)
20646000000.0,(1.102351486720972+0.14533042788535838j)
20648000000.0,(1.1002022464542143+0.14232397149134507j)
20650000000.0,(1.0980291132200755+0.13935845478384393j)
20652000000.0,(1.0958332474744248+0.13643397013695904j)
20654000000.0,(1.0936158028535097+0.13355057702652118j)
20656000000.0,(1.0913779254044047+0.13070830237121098j)
20658000000.0,(1.0891207528285152+0.12790714088611332j)
20660000000.0,(1.0868454137379835+0.12514705544851432j)
20662000000.0,(1.0845530269248582+0.12242797747577862j)
20664000000.0,(1.0822447006429374+0.11974980731515758j)
20666000000.0,(1.0799215319021733+0.11711241464540376j)
20668000000.0,(1.0775846057755865+0.11451563889007153j)
20670000000.0,(1.0752349947186306+0.1119592896424046j)
20672000000.0,(1.0728737579009857+0.10944314710171159j)
20674000000.0,(1.0705019405507687+0.10696696252114725j)
20676000000.0,(1.0681205733111743+0.10453045866680918j)
20678000000.0,(1.0657306716095813+0.10213333028807865j)
20680000000.0,(1.0633332350391786+0.0997752445991184j)
20682000000.0,(1.0609292467531721+0.09745584177145256j)
20684000000.0,(1.0585196728716735+0.09517473543753999j)
20686000000.0,(1.0561054619013717+0.09293151320525779j)
20688000000.0,(1.0536875441681088+0.09072573718319633j)
20690000000.0,(1.0512668312624998+0.08855694451666447j)
20692000000.0,(1.0488442154987474+0.0864246479342961j)
20694000000.0,(1.0464205693868192+0.08432833630513258j)
20696000000.0,(1.043996745118161+0.08226747520604821j)
20698000000.0,(1.041573574065134+0.08024150749937822j)
20700000000.0,(1.0391518662943755+0.07824985392058258j)
20702000000.0,(1.0367324100942803+0.07629191367577923j)
20704000000.0,(1.0343159715168238+0.0743670650489547j)
20706000000.0,(1.0319032939339337+0.07247466601865306j)
20708000000.0,(1.0294950976086343+0.07061405488392006j)
20710000000.0,(1.0270920792811853+0.06878455089927363j)
20712000000.0,(1.0246949117704363+0.06698545491844453j)
20714000000.0,(1.0223042435906222+0.06521605004662497j)
20716000000.0,(1.019920698583821+0.06347560230093927j)
20718000000.0,(1.0175448755682852+0.06176336127884022j)
20720000000.0,(1.0151773480028714+0.060078560834112914j)
20722000000.0,(1.012818663667767+0.05842041976015959j)
20724000000.0,(1.0104693443617216+0.05678814248021699j)
20726000000.0,(1.008129885615972+0.05518091974414892j)
20728000000.0,(1.0058007564250473+0.053597929331434625j)
20730000000.0,(1.003482398994633+0.052038336759975296j)
20732000000.0,(1.0011752285066475+0.050501296000304265j)
20734000000.0,(0.9988796329016933+0.04898595019480346j)
20736000000.0,(0.9965959726790137+0.047491432381490215j)
20738000000.0,(0.994324580714086+0.04601686622194795j)
20740000000.0,(0.992065762093958+0.044561366732954744j)
20742000000.0,(0.9898197939704259+0.04312404102135817j)
20744000000.0,(0.9875869254311341+0.041703989021738254j)
20746000000.0,(0.9853673773886565+0.04030030423639086j)
20748000000.0,(0.9831613424876205+0.03891207447716273j)
20750000000.0,(0.9809689850298849+0.037538382608663344j)
20752000000.0,(0.9787904409178062+0.036178307292369705j)
20754000000.0,(0.9766258176155759+0.034830923731152416j)
20756000000.0,(0.9744751941286146+0.033495304413731775j)
20758000000.0,(0.9723386210009889+0.032170519858588896j)
20760000000.0,(0.9702161203307836+0.030855639356847906j)
20762000000.0,(0.9681076858033731+0.0295497317136508j)
20764000000.0,(0.9660132827424897+0.02825186598755031j)
20766000000.0,(0.9639328481789907+0.02696111222744946j)
20768000000.0,(0.9618662909371983+0.025676542206620537j)
20770000000.0,(0.9598134917386753+0.024397230153343507j)
20772000000.0,(0.957774303323279+0.023122253477713305j)
20774000000.0,(0.9557485505873319+0.02185069349416725j)
20776000000.0,(0.9537360307387135+0.02058163613929821j)
20778000000.0,(0.9517365134686885+0.019314172684528078j)
20780000000.0,(0.9497497411402481+0.01804740044322047j)
20782000000.0,(0.9477754289927449+0.01678042347183308j)
20784000000.0,(0.9458132653625917+0.015512353264711494j)
20786000000.0,(0.9438629119197627+0.014242309442143344j)
20788000000.0,(0.9419240039198549+0.012969420431306307j)
20790000000.0,(0.9399961504714283+0.011692824139752181j)
20792000000.0,(0.9380789348183604+0.01041166862108465j)
20794000000.0,(0.9361719146369226+0.009125112732505575j)
20796000000.0,(0.9342746223472932+0.007832326783912255j)
20798000000.0,(0.9323865654392011+0.006532493178249416j)
20800000000.0,(0.9305072268114131+0.005224807042830944j)
20802000000.0,(0.9286360651247388+0.003908476851360742j)
20804000000.0,(0.9267725151682579+0.0025827250363978827j)
20806000000.0,(0.9249159882384472+0.0012467885920277345j)
20808000000.0,(0.9230658725308992-0.00010008033348697182j)
20810000000.0,(0.9212215335443127-0.0014586138552861608j)
20812000000.0,(0.9193823144964407-0.002829527779919751j)
20814000000.0,(0.9175475367516795-0.0042135210439623386j)
20816000000.0,(0.915716500259992-0.0056112751634037495j)
20818000000.0,(0.9138884840068426-0.007023453693972059j)
20820000000.0,(0.91206274647385-0.008450701702525171j)
20822000000.0,(0.9102385261098455-0.009893645249645065j)
20824000000.0,(0.9084150418120365-0.011352890883545332j)
20826000000.0,(0.9065914934169921-0.012829025145400514j)
20828000000.0,(0.9047670622011483-0.014322614086186704j)
20830000000.0,(0.9029409113905643-0.015834202795118844j)
20832000000.0,(0.9011121866796471-0.017364314939756438j)
20834000000.0,(0.8992800167585816-0.018913452317838343j)
20836000000.0,(0.8974435138492071-0.02048209442090644j)
20838000000.0,(0.8956017742490845-0.02207069800976122j)
20840000000.0,(0.8937538788835205-0.023679696701789543j)
20842000000.0,(0.8918988938653102-0.025309500570199765j)
20844000000.0,(0.890035871061971-0.02696049575519185j)
20846000000.0,(0.8881638486702635-0.028633044087084693j)
20848000000.0,(0.8862818517977841-0.03032748272142157j)
20850000000.0,(0.8843888930514399-0.03204412378606953j)
20852000000.0,(0.882483973132618-0.03378325404032646j)
20854000000.0,(0.8805660814388722-0.03554513454605027j)
20856000000.0,(0.8786341966719629-0.03733000035082077j)
20858000000.0,(0.8766872874520916-0.03913806018314726j)
20860000000.0,(0.8747243129381816-0.04096949615973631j)
20862000000.0,(0.8727442234540661-0.04282446350483457j)
20864000000.0,(0.8707459611204557-0.04470309028166363j)
20866000000.0,(0.8687284604925595-0.04660547713597072j)
20868000000.0,(0.8666906492032487-0.04853169705171993j)
20870000000.0,(0.8646314486116576-0.05048179511895424j)
20872000000.0,(0.8625497744571179-0.05245578831386608j)
20874000000.0,(0.8604445375183392-0.05445366529111767j)
20876000000.0,(0.858314644277746-0.05647538618846276j)
20878000000.0,(0.8561589975908904-0.05852088244372565j)
20880000000.0,(0.8539764973608638-0.06059005662420379j)
20882000000.0,(0.8517660412176373-0.06268278226856822j)
20884000000.0,(0.849526525202256-0.06479890374134648j)
20886000000.0,(0.8472568444558283-0.06693823610007929j)
20888000000.0,(0.8449558939132363-0.06910056497525839j)
20890000000.0,(0.8426225690015114-0.07128564646315469j)
20892000000.0,(0.8402557663428033-0.07349320703166817j)
20894000000.0,(0.8378543844618831-0.07572294343932882j)
20896000000.0,(0.8354173244981096-0.07797452266760425j)
20898000000.0,(0.8329434909217863-0.08024758186666568j)
20900000000.0,(0.8304317922548479-0.08254172831479145j)
20902000000.0,(0.8278811417957755-0.08485653939158226j)
20904000000.0,(0.8252904583486802-0.0871915625651924j)
20906000000.0,(0.8226586669564444-0.08954631539377578j)
20908000000.0,(0.8199846996378314-0.0919202855413703j)
20910000000.0,(0.8172674961284538-0.09431293080844846j)
20912000000.0,(0.8145060046254798-0.09672367917737407j)
20914000000.0,(0.8116991825359485-0.09915192887302143j)
20916000000.0,(0.8088459972285542-0.1015970484388151j)
20918000000.0,(0.8059454267887435-0.10405837682846668j)
20920000000.0,(0.8029964607769575-0.10653522351368974j)
20922000000.0,(0.7999981009898329-0.1090268686081855j)
20924000000.0,(0.7969493622241635-0.11153256300819976j)
20926000000.0,(0.7938492730434028-0.11405152854995874j)
20928000000.0,(0.7906968765464727-0.11658295818430084j)
20930000000.0,(0.7874912311386235-0.11912601616882425j)
20932000000.0,(0.7842314113040681-0.12167983827787938j)
20934000000.0,(0.7809165083800937-0.12424353203073438j)
20936000000.0,(0.7775456313323406-0.12681617693825428j)
20938000000.0,(0.774117907530893-0.1293968247684251j)
20940000000.0,(0.7706324835268327-0.13198449983106408j)
20942000000.0,(0.7670885258288546-0.13457819928205492j)
20944000000.0,(0.7634852216795442-0.1371768934474441j)
20946000000.0,(0.759821779830863-0.13977952616773257j)
20948000000.0,(0.7560974313183932-0.14238501516269242j)
20950000000.0,(0.75231143023384-0.14499225241703473j)
20952000000.0,(0.748463054495278-0.14760010458724593j)
20954000000.0,(0.7445516066145978-0.15020741342990068j)
20956000000.0,(0.7405764144615791-0.15281299625175107j)
20958000000.0,(0.7365368320239915-0.15541564638188016j)
20960000000.0,(0.732432240163098-0.15801413366619207j)
20962000000.0,(0.7282620473638993-0.16060720498449702j)
20964000000.0,(0.7240256904794478-0.1631935847904354j)
20966000000.0,(0.7197226354685099-0.16577197567446023j)
20968000000.0,(0.7153523781258507-0.16834105895008353j)
20970000000.0,(0.7109144448043687-0.1708994952635626j)
20972000000.0,(0.7064083931282972-0.1734459252271875j)
20974000000.0,(0.7018338126966525-0.17597897007629384j)
20976000000.0,(0.6971903257760989-0.1784972323501069j)
20978000000.0,(0.69247758798235-0.18099929659648756j)
20980000000.0,(0.6876952889492385-0.18348373010061986j)
20982000000.0,(0.6828431529845305-0.18594908363765075j)
20984000000.0,(0.6779209397115661-0.18839389224925074j)
20986000000.0,(0.6729284446957683-0.19081667604403307j)
20988000000.0,(0.6678655000550606-0.19321594102172918j)
20990000000.0,(0.6627319750532031-0.19559017992097238j)
20992000000.0,(0.6575277766750598-0.19793787309051297j)
20994000000.0,(0.6522528501827684-0.20025748938362722j)
20996000000.0,(0.6469071796518088-0.20254748707545367j)
20998000000.0,(0.6414907884859263-0.20480631480293215j)
21000000000.0,(0.6360037399098745-0.20703241252698498j)
21002000000.0,(0.6304461374389356-0.20922421251651482j)
