#Parameters = {Hsub_bottom=0.101; Hpre1_2=0.306; Sigma_copper=58000000; C=0; C_off=4.48e-14; C_on=0; H_add_decoupl=0.338; Hair=10; Hair_lower=10; Hpre1=0.204; Hsub1=0.508; Hsub_add1=0.168; Hsub_top2=0.762; L=1.3e-10; L1=0.02; L2_buf=0.29; L_add_cut=0.66; L_off=0; L_on=1.3e-10; L_stub_low=1.5; Ldiode=0.3302; Lline_low=1; Lp=1.52; Px=5; R=5.2; R_bottom_in=0.83; R_bottom_out=0.93; R_off=2.5; R_on=5.2; W_ring_inner=0.15; WcircleInner_2=0.4; Wcut=0.9; Wp=1.52; X1Stub=-1.15; angle_stub=30; delta=0.3; deltaHAdd=0.101; deltaL1=0.14; deltaR2=0.15; deltaRCircle=0.2; deltaStubY=0.1; deltaStubY_top=0.3; delta_annual_ring=0.1; delta_edge=0.1; delta_via=0.9; delta_via_screen_center=0.25; h2_fr4=0.25; h2_prepreg=0.138; hSub=1.067; hfr4=0.102; l_add=0.76; phi=0; r_area=0.2; r_area_center=0.275; r_bottom_2=1.8; r_circle=0; r_out1=0; r_par=0.1; r_par_w=0.05; r_per=0.1; r_rez=0; r_road=0.05; r_shaped=1.15; r_shaped_2=1.2; r_shaped_low=1.2; r_via=0.1; r_via_center=0.175; r_via_wall=0.15; rad_circle=0.65; rez=0; t_pog=0; th=0.018; th2=0.204; th3=0.5; th_top=0.07; theta=0; wDiode=0.3048; w_add=0.1; wstub=0.2}
#"Frequency / GHz"	"SZmax(1),Zmax(1) (2) [Re]"	"SZmax(1),Zmax(1) (2) [Im]"	"Ref.Imp. [Re]"	"Ref.Imp. [Im]"
#---------------------------------------------------------------------------------------------------------
22.000000000000	0.54104826139208	0.76852740631097	376.73031346177	0.00000000000000
22.007000000000	0.54505436199494	0.76530440097347	376.73031346177	0.00000000000000
22.014000000000	0.54905119384928	0.76205351126660	376.73031346177	0.00000000000000
22.021000000000	0.55303854272797	0.75877469453486	376.73031346177	0.00000000000000
22.028000000000	0.55701619227446	0.75546791016507	376.73031346177	0.00000000000000
22.035000000000	0.56098392402860	0.75213311962688	376.73031346177	0.00000000000000
22.042000000000	0.56494151745289	0.74877028651315	376.73031346177	0.00000000000000
22.049000000000	0.56888874995936	0.74537937658021	376.73031346177	0.00000000000000
22.056000000000	0.57282539693682	0.74196035778795	376.73031346177	0.00000000000000
22.063000000000	0.57675123177875	0.73851320033969	376.73031346177	0.00000000000000
22.070000000000	0.58066602591169	0.73503787672197	376.73031346177	0.00000000000000
22.077000000000	0.58456954882419	0.73153436174410	376.73031346177	0.00000000000000
22.084000000000	0.58846156809628	0.72800263257752	376.73031346177	0.00000000000000
22.091000000000	0.59234184942959	0.72444266879493	376.73031346177	0.00000000000000
22.098000000000	0.59621015667798	0.72085445240930	376.73031346177	0.00000000000000
22.105000000000	0.60006625187878	0.71723796791254	376.73031346177	0.00000000000000
22.112000000000	0.60390989528460	0.71359320231400	376.73031346177	0.00000000000000
22.119000000000	0.60774084539579	0.70992014517871	376.73031346177	0.00000000000000
22.126000000000	0.61155885899343	0.70621878866534	376.73031346177	0.00000000000000
22.133000000000	0.61536369117303	0.70248912756391	376.73031346177	0.00000000000000
22.140000000000	0.61915509537880	0.69873115933321	376.73031346177	0.00000000000000
22.147000000000	0.62293282343846	0.69494488413791	376.73031346177	0.00000000000000
22.154000000000	0.62669662559888	0.69113030488538	376.73031346177	0.00000000000000
22.161000000000	0.63044625056218	0.68728742726215	376.73031346177	0.00000000000000
22.168000000000	0.63418144552253	0.68341625977008	376.73031346177	0.00000000000000
22.175000000000	0.63790195620361	0.67951681376211	376.73031346177	0.00000000000000
22.182000000000	0.64160752689673	0.67558910347773	376.73031346177	0.00000000000000
22.189000000000	0.64529790049953	0.67163314607800	376.73031346177	0.00000000000000
22.196000000000	0.64897281855542	0.66764896168016	376.73031346177	0.00000000000000
22.203000000000	0.65263202129362	0.66363657339194	376.73031346177	0.00000000000000
22.210000000000	0.65627524766987	0.65959600734530	376.73031346177	0.00000000000000
22.217000000000	0.65990223540783	0.65552729272980	376.73031346177	0.00000000000000
22.224000000000	0.66351272104112	0.65143046182556	376.73031346177	0.00000000000000
22.231000000000	0.66710643995598	0.64730555003564	376.73031346177	0.00000000000000
22.238000000000	0.67068312643467	0.64315259591800	376.73031346177	0.00000000000000
22.245000000000	0.67424251369949	0.63897164121693	376.73031346177	0.00000000000000
22.252000000000	0.67778433395747	0.63476273089397	376.73031346177	0.00000000000000
22.259000000000	0.68130831844564	0.63052591315831	376.73031346177	0.00000000000000
22.266000000000	0.68481419747718	0.62626123949657	376.73031346177	0.00000000000000
22.273000000000	0.68830170048787	0.62196876470208	376.73031346177	0.00000000000000
22.280000000000	0.69177055608363	0.61764854690353	376.73031346177	0.00000000000000
22.287000000000	0.69522049208827	0.61330064759302	376.73031346177	0.00000000000000
22.294000000000	0.69865123559220	0.60892513165351	376.73031346177	0.00000000000000
22.301000000000	0.70206251300165	0.60452206738561	376.73031346177	0.00000000000000
