#Parameters = {C=0; C_off=4.48e-14; C_on=0; H_add_decoupl=0.338; Hair=10; Hair_lower=10; Hpre1=0.204; Hpre1_2=0.306; Hsub1=0.508; Hsub_add1=0.168; Hsub_bottom=0.101; Hsub_top2=0.762; L=1.3e-10; L1=0.02; L2_buf=0.26; L_add_cut=0.66; L_off=0; L_on=1.3e-10; L_stub_low=1.5; Ldiode=0.3302; Lline_low=1; Lp=1.52; Period_wall=0.5; Px=5; R=5.2; R_bottom_in=0.86; R_bottom_out=0.96; R_inner_bottom_ring=0.96; R_off=2.5; R_on=5.2; R_out_bottom_ring=1.11; Sigma_copper=58000000; W_ring_inner=0.15; WcircleInner_2=0.4; Wcut=0.9; Wp=1.52; X1Stub=-1.15; angle_stub=30; delta=0.3; deltaHAdd=0.101; deltaL1=0.14; deltaR2=0.15; deltaRCircle=0.2; deltaStubY=0.1; deltaStubY_top=0.3; delta_annual_ring=0.1; delta_edge=0.1; delta_via=0.9; delta_via_screen_center=0.25; h2_fr4=0.25; h2_prepreg=0.138; hSub=1.067; hfr4=0.102; l_add=0.76; phi=0; r_area=0.2; r_area_center=0.225; r_bottom_2=1.8; r_circle=0; r_out1=0; r_par=0.1; r_par_w=0.05; r_per=0.1; r_rez=0; r_road=0.05; r_shaped=1.15; r_shaped_2=1.2; r_shaped_low=1.2; r_via=0.1; r_via_center=0.125; r_via_wall=0.1; rad_circle=0.65; rez=0; roughness=0.0028; t_pog=0; th=0.018; th2=0.204; th3=0.5; th_top=0.07; theta=15; wDiode=0.3048; w_add=0.1; wstub=0.2}
#"Frequency / GHz"	"SZmax(1),Zmax(1) (theta=15) [Real/Imaginary Part] [Re]"	"SZmax(1),Zmax(1) (theta=15) [Real/Imaginary Part] [Im]"
#-----------------------------------------------------------------------------------------------------------------------------------
22.000000000000	0.53122064407441	0.72455679913090
22.007000000000	0.53488209002307	0.72143191213616
22.014000000000	0.53853617947469	0.71828016140993
22.021000000000	0.54218267838835	0.71510150250559
22.028000000000	0.54582135109701	0.71189589315599
22.035000000000	0.54945196032539	0.70866329330786
22.042000000000	0.55307426720854	0.70540366515629
22.049000000000	0.55668803131112	0.70211697317917
22.056000000000	0.56029301064727	0.69880318417151
22.063000000000	0.56388896170123	0.69546226727984
22.070000000000	0.56747563944863	0.69209419403639
22.077000000000	0.57105279737849	0.68869893839329
22.084000000000	0.57462018751583	0.68527647675663
22.091000000000	0.57817756044514	0.68182678802041
22.098000000000	0.58172466533435	0.67834985360039
22.105000000000	0.58526124995970	0.67484565746776
22.112000000000	0.58878706073121	0.67131418618268
22.119000000000	0.59230184271888	0.66775542892769
22.126000000000	0.59580533967959	0.66416937754086
22.133000000000	0.59929729408482	0.66055602654879
22.140000000000	0.60277744714893	0.65691537319940
22.147000000000	0.60624553885830	0.65324741749451
22.154000000000	0.60970130800113	0.64955216222210
22.161000000000	0.61314449219797	0.64582961298838
22.168000000000	0.61657482793299	0.64207977824962
22.175000000000	0.61999205058597	0.63830266934357
22.182000000000	0.62339589446501	0.63449830052069
22.189000000000	0.62678609283999	0.63066668897501
22.196000000000	0.63016237797674	0.62680785487461
22.203000000000	0.63352448117193	0.62292182139187
22.210000000000	0.63687213278870	0.61900861473319
22.217000000000	0.64020506229299	0.61506826416845
22.224000000000	0.64352299829066	0.61110080206001
22.231000000000	0.64682566856521	0.60710626389126
22.238000000000	0.65011280011631	0.60308468829482
22.245000000000	0.65338411919906	0.59903611708018
22.252000000000	0.65663935136384	0.59496059526095
22.259000000000	0.65987822149701	0.59085817108155
22.266000000000	0.66310045386219	0.58672889604348
22.273000000000	0.66630577214236	0.58257282493096
22.280000000000	0.66949389948250	0.57839001583611
22.287000000000	0.67266455853307	0.57418053018353
22.294000000000	0.67581747149406	0.56994443275432
22.301000000000	0.67895236015977	0.56568179170950
22.308000000000	0.68206894596422	0.56139267861280
22.315000000000	0.68516695002728	0.55707716845283
22.322000000000	0.68824609320137	0.55273533966466
22.329000000000	0.69130609611885	0.54836727415060
22.336000000000	0.69434667924005	0.54397305730047
22.343000000000	0.69736756290192	0.53955277801100
22.350000000000	0.70036846736726	0.53510652870468
22.357000000000	0.70334911287462	0.53063440534772
22.364000000000	0.70630921968872	0.52613650746735
22.371000000000	0.70924850815154	0.52161293816837
22.378000000000	0.71216669873387	0.51706380414883
22.385000000000	0.71506351208756	0.51248921571501
22.392000000000	0.71793866909818	0.50788928679549
22.399000000000	0.72079189093831	0.50326413495444
22.406000000000	0.72362289912133	0.49861388140405
22.413000000000	0.72643141555564	0.49393865101611
22.420000000000	0.72921716259954	0.48923857233267
22.427000000000	0.73197986311639	0.48451377757582
22.434000000000	0.73471924053039	0.47976440265660
22.441000000000	0.73743501888274	0.47499058718290
22.448000000000	0.74012692288820	0.47019247446647
22.455000000000	0.74279467799215	0.46537021152902
22.462000000000	0.74543801042798	0.46052394910721
22.469000000000	0.74805664727485	0.45565384165684
22.476000000000	0.75065031651589	0.45076004735585
22.483000000000	0.75321874709666	0.44584272810645
22.490000000000	0.75576166898399	0.44090204953620
22.497000000000	0.75827881322507	0.43593818099799
22.504000000000	0.76076991200687	0.43095129556904
22.511000000000	0.76323469871583	0.42594157004878
22.518000000000	0.76567290799777	0.42090918495576
22.525000000000	0.76808427581799	0.41585432452330
