#Parameters = {C=0; C_off=4.48e-14; C_on=0; H_add_decoupl=0.338; Hair=10; Hair_lower=10; Hpre1=0.204; Hpre1_2=0.306; Hsub1=0.508; Hsub_add1=0.168; Hsub_bottom=0.101; Hsub_top2=0.762; L=1.3e-10; L1=0.02; L2_buf=0.26; L_add_cut=0.66; L_off=0; L_on=1.3e-10; L_stub_low=1.5; Ldiode=0.3302; Lline_low=1; Lp=1.52; Period_wall=0.5; Px=5; R=5.2; R_bottom_in=0.86; R_bottom_out=0.96; R_inner_bottom_ring=0.96; R_off=2.5; R_on=5.2; R_out_bottom_ring=1.11; Sigma_copper=58000000; W_ring_inner=0.15; WcircleInner_2=0.4; Wcut=0.9; Wp=1.52; X1Stub=-1.15; angle_stub=30; delta=0.3; deltaHAdd=0.101; deltaL1=0.14; deltaR2=0.15; deltaRCircle=0.2; deltaStubY=0.1; deltaStubY_top=0.3; delta_annual_ring=0.1; delta_edge=0.1; delta_via=0.9; delta_via_screen_center=0.25; h2_fr4=0.25; h2_prepreg=0.138; hSub=1.067; hfr4=0.102; l_add=0.76; phi=0; r_area=0.2; r_area_center=0.225; r_bottom_2=1.8; r_circle=0; r_out1=0; r_par=0.1; r_par_w=0.05; r_per=0.1; r_rez=0; r_road=0.05; r_shaped=1.15; r_shaped_2=1.2; r_shaped_low=1.2; r_via=0.1; r_via_center=0.125; r_via_wall=0.1; rad_circle=0.65; rez=0; roughness=0.0028; t_pog=0; th=0.018; th2=0.204; th3=0.5; th_top=0.07; theta=45; wDiode=0.3048; w_add=0.1; wstub=0.2}
#"Frequency / GHz"	"SZmax(1),Zmax(1) (theta=45) [Real/Imaginary Part] [Re]"	"SZmax(1),Zmax(1) (theta=45) [Real/Imaginary Part] [Im]"
#-----------------------------------------------------------------------------------------------------------------------------------
22.000000000000	0.24077817180417	0.85041944144829
22.007000000000	0.24595410185347	0.84828386677994
22.014000000000	0.25113893402612	0.84610640265684
22.021000000000	0.25633233700254	0.84388668988160
22.028000000000	0.26153397207531	0.84162437023185
22.035000000000	0.26674349308353	0.83931908658656
22.042000000000	0.27196054634864	0.83697048305526
22.049000000000	0.27718477061189	0.83457820511012
22.056000000000	0.28241579697347	0.83214189972099
22.063000000000	0.28765324883348	0.82966121549331
22.070000000000	0.29289674183474	0.82713580280904
22.077000000000	0.29814588380756	0.82456531397040
22.084000000000	0.30340027471663	0.82194940334662
22.091000000000	0.30865950661008	0.81928772752354
22.098000000000	0.31392316357074	0.81657994545627
22.105000000000	0.31919082166981	0.81382571862455
22.112000000000	0.32446204892305	0.81102471119121
22.119000000000	0.32973640524942	0.80817659016336
22.126000000000	0.33501344243255	0.80528102555659
22.133000000000	0.34029270408486	0.80233769056185
22.140000000000	0.34557372561467	0.79934626171533
22.147000000000	0.35085603419622	0.79630641907102
22.154000000000	0.35613914874293	0.79321784637608
22.161000000000	0.36142257988374	0.79008023124894
22.168000000000	0.36670582994288	0.78689326536008
22.175000000000	0.37198839292304	0.78365664461552
22.182000000000	0.37726975449214	0.78037006934289
22.189000000000	0.38254939197373	0.77703324448002
22.196000000000	0.38782677434121	0.77364587976615
22.203000000000	0.39310136221592	0.77020768993549
22.210000000000	0.39837260786932	0.76671839491326
22.217000000000	0.40363995522919	0.76317772001400
22.224000000000	0.40890283989022	0.75958539614219
22.231000000000	0.41416068912883	0.75594115999504
22.238000000000	0.41941292192256	0.75224475426740
22.245000000000	0.42465894897403	0.74849592785869
22.252000000000	0.42989817273962	0.74469443608180
22.259000000000	0.43512998746293	0.74084004087381
22.266000000000	0.44035377921323	0.73693251100853
22.273000000000	0.44556892592895	0.73297162231061
22.280000000000	0.45077479746629	0.72895715787127
22.287000000000	0.45597075565314	0.72488890826545
22.294000000000	0.46115615434838	0.72076667177030
22.301000000000	0.46633033950662	0.71659025458484
22.308000000000	0.47149264924855	0.71235947105077
22.315000000000	0.47664241393701	0.70807414387414
22.322000000000	0.48177895625879	0.70373410434793
22.329000000000	0.48690159131237	0.69933919257523
22.336000000000	0.49200962670160	0.69488925769304
22.343000000000	0.49710236263547	0.69038415809632
22.350000000000	0.50217909203403	0.68582376166243
22.357000000000	0.50723910064059	0.68120794597550
22.364000000000	0.51228166714020	0.67653659855078
22.371000000000	0.51730606328455	0.67180961705869
22.378000000000	0.52231155402339	0.66702690954845
22.385000000000	0.52729739764238	0.66218839467108
22.392000000000	0.53226284590773	0.65729400190156
22.399000000000	0.53720714421735	0.65234367176011
22.406000000000	0.54212953175878	0.64733735603211
22.413000000000	0.54702924167399	0.64227501798681
22.420000000000	0.55190550123079	0.63715663259435
22.427000000000	0.55675753200134	0.63198218674103
22.434000000000	0.56158455004738	0.62675167944252
22.441000000000	0.56638576611244	0.62146512205500
22.448000000000	0.57116038582101	0.61612253848368
22.455000000000	0.57590760988461	0.61072396538883
22.462000000000	0.58062663431485	0.60526945238884
22.469000000000	0.58531665064346	0.59975906226017
22.476000000000	0.58997684614921	0.59419287113409
22.483000000000	0.59460640409189	0.58857096868966
22.490000000000	0.59920450395302	0.58289345834308
22.497000000000	0.60377032168359	0.57716045743291
22.504000000000	0.60830302995863	0.57137209740102
22.511000000000	0.61280179843846	0.56552852396906
22.518000000000	0.61726579403681	0.55962989731008
22.525000000000	0.62169418119554	0.55367639221527
22.532000000000	0.62608612216598	0.54766819825530
22.539000000000	0.63044077729680	0.54160551993632
22.546000000000	0.63475730532832	0.53548857685004
22.553000000000	0.63903486369308	0.52931760381798
22.560000000000	0.64327260882271	0.52309285102938
22.567000000000	0.64746969646085	0.51681458417270
22.574000000000	0.65162528198207	0.51048308456033
22.581000000000	0.65573852071659	0.50409864924641
22.588000000000	0.65980856828070	0.49766159113737
22.595000000000	0.66383458091271	0.49117223909513
22.602000000000	0.66781571581427	0.48463093803249
22.609000000000	0.67175113149683	0.47803804900077
22.616000000000	0.67563998813314	0.47139394926918
22.623000000000	0.67948144791352	0.46469903239594
22.630000000000	0.68327467540674	0.45795370829072
22.637000000000	0.68701883792526	0.45115840326840
22.644000000000	0.69071310589464	0.44431356009375
22.651000000000	0.69435665322685	0.43741963801696
22.658000000000	0.69794865769724	0.43047711279969
22.665000000000	0.70148830132498	0.42348647673164
22.672000000000	0.70497477075657	0.41644823863725
22.679000000000	0.70840725765234	0.40936292387253
22.686000000000	0.71178495907547	0.40223107431166
22.693000000000	0.71510707788335	0.39505324832344
22.700000000000	0.71837282312099	0.38783002073719
22.707000000000	0.72158141041609	0.38056198279816
22.714000000000	0.72473206237557	0.37324974211219
22.721000000000	0.72782400898313	0.36589392257954
22.728000000000	0.73085648799763	0.35849516431777
22.735000000000	0.73382874535182	0.35105412357363
22.742000000000	0.73674003555118	0.34357147262368
22.749000000000	0.73958962207257	0.33604789966387
